id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,statut,address,tel,fax
16-038,وحدة القطاع جسر قسنطينة,وحدة القطاع جسر قسنطينة,16,1626,Djasr Kasentina,36.697601,3.09186,exact,dgpc_map,dgpc,"{""dgpc"":""735"",""dgpc_wilaya"":""16""}",UNITE DE SECTEUR,"CENTRE VILLE GUE DE CONSTANTINE, GUE DE CONSTANTINE",044415895/044415648,044410962
16-039,وحدة القطاع بن طلحة_براقي,وحدة القطاع بن طلحة_براقي,16,1614,Baraki,36.6483,3.08245,exact,dgpc_map,dgpc,"{""dgpc"":""736"",""dgpc_wilaya"":""16""}",UNITE DE SECTEUR,"CENTRE VILLE BENTALHA, BARAKI",/,/
16-040,وحدة القطاع السباعات_الرويبة,وحدة القطاع السباعات_الرويبة,16,1638,Rouiba,36.7089,3.28292,exact,dgpc_map,dgpc,"{""dgpc"":""737"",""dgpc_wilaya"":""16""}",UNITE DE SECTEUR,"SBAAT, ROUIBA",023868640,/
16-041,الوحدة الثانوية سبالة_الدرارية,الوحدة الثانوية سبالة_الدرارية,16,1649,Draria,36.731998,2.9988,exact,dgpc_map,dgpc,"{""dgpc"":""738"",""dgpc_wilaya"":""16""}",UNITE SECONDAIRE,"CW116 ROUTE DE SEBALA-EL ACHOUR, DRARIA",023246041,023246042
16-042,وحدة القطاع عين الكحلة_هراوة,وحدة القطاع عين الكحلة_هراوة,16,1639,Herraoua,36.766899,3.32336,exact,dgpc_map,dgpc,"{""dgpc"":""739"",""dgpc_wilaya"":""16""}",UNITE DE SECTEUR,"AIN EL KAHLA, HARAOUA",023958214,/
16-043,(UNII)المركز المتقدم إقامة الدولة_زرالدة,(UNII)المركز المتقدم إقامة الدولة_زرالدة,16,1646,Zeralda,36.720699,2.86002,exact,dgpc_map,dgpc,"{""dgpc"":""740"",""dgpc_wilaya"":""16""}",POSTE AVANCE,"RESIDENCE D'ETAT, ZERALDA",021328470,/
16-044,مديرية الحماية المدنية الجزائر_الحراش,مديرية الحماية المدنية الجزائر_الحراش,16,1613,El Harrach,36.703602,3.12808,exact,dgpc_map,dgpc,"{""dgpc"":""746"",""dgpc_wilaya"":""16""}",SIEGE DE DIRECTION WILAYA,"CW115 ROUTE BARAKI -EL HARRACH, EL HARRACH",023909031/42,023909043
16-045,الوحدة الوطنية للتدريب و التدخل_الدار البيضاء,الوحدة الوطنية للتدريب و التدخل_الدار البيضاء,16,1620,Dar El Beida,36.723801,3.20245,exact,dgpc_map,dgpc,"{""dgpc"":""770"",""dgpc_wilaya"":""16""}",U.N D'INSTRUCTION ET D'INTERVENTION,DAR EL BEIDA,023811610,023811608
16-046,المديرية العامة للحماية المدنية_حيدرة,المديرية العامة للحماية المدنية_حيدرة,16,1628,Hydra,36.7481,3.03142,exact,dgpc_map,dgpc,"{""dgpc"":""771"",""dgpc_wilaya"":""16""}",DIRECTION GENERALE,"PARADOU, HYDRA",023568484,023568459
16-047,الوحدة الثانوية سيدي عبد الله_المعالمة,الوحدة الثانوية سيدي عبد الله_المعالمة,16,1647,Maalma,36.692299,2.88668,exact,dgpc_map,dgpc,"{""dgpc"":""798"",""dgpc_wilaya"":""16""}",UNITE SECONDAIRE,"SIDI ABEDELLAH, MAHELMA",044137210,/
16-048,المركز المتقدم حديقة الحيوانات_بن عكنون,المركز المتقدم حديقة الحيوانات_بن عكنون,16,1622,Ben Aknoun,36.7453,3.00313,exact,dgpc_map,dgpc,"{""dgpc"":""804"",""dgpc_wilaya"":""16""}",POSTE AVANCE,"PARC ZOOLOGIQUE, BEN AKNOUN",/,/
16-049,(UNII)المركز المتقدم المسجد الأعظم المحمدية,(UNII)المركز المتقدم المسجد الأعظم المحمدية,16,1629,Mohammadia,36.733101,3.14474,exact,dgpc_map,dgpc,"{""dgpc"":""805"",""dgpc_wilaya"":""16""}",POSTE AVANCE,"GRANDE MOSQUEE, MOHAMMADIA",/,/
16-050,مركز إسعاف الطرقات سهل الرياح الكبرى_دالي ابراهيم,مركز إسعاف الطرقات سهل الرياح الكبرى_دالي ابراهيم,16,1623,Dely Ibrahim,36.745201,2.9766,exact,dgpc_map,dgpc,"{""dgpc"":""860"",""dgpc_wilaya"":""16""}",POSTE DE SECOURS ROUTIER,"LES GRANDS VENTS RN05, DELY BRAHIM",/,/
16-051,(UNII)الوحدة البحرية تامنفوست_المرسى,(UNII)الوحدة البحرية تامنفوست_المرسى,16,1643,El Marsa,36.806702,3.2314,exact,dgpc_map,dgpc,"{""dgpc"":""861"",""dgpc_wilaya"":""16""}",UNITE MARINE,"RUE DE LA PLAGE, EL MARSA",/,/
16-052,خلية أمنية صابلات(عملي في موسم الإصطياف)_حسين داي,خلية أمنية صابلات(عملي في موسم الإصطياف)_حسين داي,16,1617,Hussein Dey,36.741699,3.12234,exact,dgpc_map,dgpc,"{""dgpc"":""862"",""dgpc_wilaya"":""16""}",CELLULE DE SECURITE,"SABLETTE, HUSSEIN DEY",/,/
17-001,الوحدة الرئيسية الجلفة,الوحدة الرئيسية الجلفة,17,1701,Djelfa,34.637402,3.25258,exact,dgpc_map,dgpc,"{""dgpc"":""259"",""dgpc_wilaya"":""17""}",UNITE PRINCIPALE,"ZONE D'ACTIVITES ROUSS EL OYOUN, DJELFA",027908900/01/09,027908908
17-002,مديرية الحماية المدنية الجلفة,مديرية الحماية المدنية الجلفة,17,1701,Djelfa,34.664799,3.24334,exact,dgpc_map,dgpc,"{""dgpc"":""260"",""dgpc_wilaya"":""17""}",SIEGE DE DIRECTION WILAYA,"CITE BERBIH, DJELFA",027915821,027915822
17-003,الوحدة الثانوية الجلفة,الوحدة الثانوية الجلفة,17,1701,Djelfa,34.678398,3.24577,exact,dgpc_map,dgpc,"{""dgpc"":""261"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"CITE BORDJ, DJELFA",027930204,027930205
17-004,الوحدة الثانوية حاسي بحباح,الوحدة الثانوية حاسي بحباح,17,1704,Hassi Bahbah,35.0825,3.0225,exact,dgpc_map,dgpc,"{""dgpc"":""262"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"CITE ADMINISTRATIVE, HASSI BAHBAH",027965379,027965378
17-005,الوحدة الثانوية الشارف,الوحدة الثانوية الشارف,17,1726,Charef,34.629398,2.80306,exact,dgpc_map,dgpc,"{""dgpc"":""267"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"CITE BAZTIOU, CHAREF",027843706,027843707
17-006,الوحدة الثانوية الإدريسية,الوحدة الثانوية الإدريسية,17,1714,El Idrissia,34.4575,2.53,approximate,dgpc_map,dgpc,"{""dgpc"":""268"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"CITE FATH, EL IDRISSIA",027889288,027889287
17-007,الوحدة الثانوية دار الشيوخ,الوحدة الثانوية دار الشيوخ,17,1725,Dar Chioukh,34.886398,3.47831,exact,dgpc_map,dgpc,"{""dgpc"":""269"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"CITE DU 01er NOVEMBRE1954, DAR CHIOUKH",027885421,027881254
17-008,الوحدة الثانوية عين الابل,الوحدة الثانوية عين الابل,17,1730,Ain El Ibel,34.464901,3.23456,exact,dgpc_map,dgpc,"{""dgpc"":""584"",""dgpc_wilaya"":""17""}",UNITE SECONDAIRE,"ENTREE NORD AIN EL IBEL, AIN EL IBEL",027899262,027899265
17-009,المركز المتقدم وادي الصدر_عين الابل,المركز المتقدم وادي الصدر_عين الابل,17,1730,Ain El Ibel,34.4659,3.23316,exact,dgpc_map,dgpc,"{""dgpc"":""586"",""dgpc_wilaya"":""17""}",POSTE AVANCE,"RN01 ZONE OUED EL SADR, AIN EL IBEL",/,/
17-010,المركز المتقدم حاسي بحبح,المركز المتقدم حاسي بحبح,17,1704,Hassi Bahbah,35.046001,3.04184,exact,dgpc_map,dgpc,"{""dgpc"":""789"",""dgpc_wilaya"":""17""}",POSTE AVANCE,"RN01 SORTIE SUD HASSI BAHBAH, HASSI BAHBAH",/,/
17-011,المركز المتقدم الجلفة,المركز المتقدم الجلفة,17,1701,Djelfa,34.648499,3.29279,exact,dgpc_map,dgpc,"{""dgpc"":""795"",""dgpc_wilaya"":""17""}",POSTE AVANCE,"ROUTE MODJBARA, DJELFA",0470001865,/
18-001,الوحدة الثانوية زيامة منصورية,الوحدة الثانوية زيامة منصورية,18,1804,Ziama Mansouriah,36.6609,5.44461,exact,dgpc_map,dgpc,"{""dgpc"":""311"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"BOUBLATENE, ZIAMA MANSOURIA",034585107,034585107
18-002,مديرية الحماية المدنية جيجل,مديرية الحماية المدنية جيجل,18,1801,Jijel,36.811199,5.75584,exact,dgpc_map,dgpc,"{""dgpc"":""312"",""dgpc_wilaya"":""18""}",SIEGE DE DIRECTION WILAYA,"CITE ADMINISTRATIVE AYOUF, JIJEL",034472685/82,034471526
18-003,الوحدة البحرية الطاهير,الوحدة البحرية الطاهير,18,1805,Taher,36.816799,5.88366,exact,dgpc_map,dgpc,"{""dgpc"":""313"",""dgpc_wilaya"":""18""}",UNITE MARINE,"PORT DJEN DJEN, TAHER",034542222,034542222
18-004,الوحدة الرئيسية جيجل,الوحدة الرئيسية جيجل,18,1801,Jijel,36.802399,5.75081,exact,dgpc_map,dgpc,"{""dgpc"":""314"",""dgpc_wilaya"":""18""}",UNITE PRINCIPALE,"CITE OULED AISSI, JIJEL",034506200/01/02,034506211
18-005,الوحدة الثانوية العنصر,الوحدة الثانوية العنصر,18,1812,El Ancer,36.820202,6.12919,exact,dgpc_map,dgpc,"{""dgpc"":""315"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"VILLAGE AGRICOLE MEDAGHRI BELGHIMOUZ, EL ANCER",034463150,034463150
18-006,الوحدة الثانوية جميلة,الوحدة الثانوية جميلة,18,1817,Djimla,36.576599,5.87131,exact,dgpc_map,dgpc,"{""dgpc"":""316"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"MECHTA EL ADHAMA, DJMILA",034560269,034560269
18-007,الوحدة الثانوية العوانة,الوحدة الثانوية العوانة,18,1803,El Aouana,36.772099,5.62804,exact,dgpc_map,dgpc,"{""dgpc"":""317"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"CITE BOUZERMANE, EL AOUANA",034599797,034599797
18-008,الوحدة الثانوية الميلية,الوحدة الثانوية الميلية,18,1809,El Milia,36.750702,6.2755,exact,dgpc_map,dgpc,"{""dgpc"":""318"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"CENTRE VILLE EL MILIA, EL MILIA",034524751,034524751
18-009,الوحدة الثانوية السطارة,الوحدة الثانوية السطارة,18,1811,Settara,36.722099,6.32762,exact,dgpc_map,dgpc,"{""dgpc"":""319"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"CENTRE VILLE SETTARA, SETTARA",034533131,034533131
18-010,الوحدة الثانوية سيدي معروف,الوحدة الثانوية سيدي معروف,18,1810,Sidi Marouf,36.638802,6.2922,exact,dgpc_map,dgpc,"{""dgpc"":""320"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"SIDI EL ZEROUK, SIDI MAAROUF",034536326,034536362
18-011,المركز المتقدم الطاهير,المركز المتقدم الطاهير,18,1805,Taher,36.776901,5.90285,exact,dgpc_map,dgpc,"{""dgpc"":""321"",""dgpc_wilaya"":""18""}",POSTE AVANCE,"ANCIENNE GARE TAHER, TAHER",034546619,034546619
18-012,الوحدة الثانوية تاكسنة,الوحدة الثانوية تاكسنة,18,1824,Texenna,36.6623,5.79031,exact,dgpc_map,dgpc,"{""dgpc"":""322"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"CENTRE VILLE TEXENNA, TEXENNA",034551269,034551269
18-013,وحدة القطاع زيامة منصورية,وحدة القطاع زيامة منصورية,18,1804,Ziama Mansouriah,36.6749,5.48017,exact,dgpc_map,dgpc,"{""dgpc"":""323"",""dgpc_wilaya"":""18""}",UNITE DE SECTEUR,"CENTRE VILLE ZIAMA MANSOURIA, ZIAMA MANSOURIA",034582420,034582420
18-014,الوحدة الثانوية جيجل,الوحدة الثانوية جيجل,18,1801,Jijel,36.818901,5.76944,exact,dgpc_map,dgpc,"{""dgpc"":""590"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"RUE LARBI BEN M'HIDI, JIJEL",034472681,034472681
18-015,المركز المتقدم بوتياس_الميلية,المركز المتقدم بوتياس_الميلية,18,1809,El Milia,36.763599,6.23567,exact,dgpc_map,dgpc,"{""dgpc"":""650"",""dgpc_wilaya"":""18""}",POSTE AVANCE,"BOUTIAS, EL MILIA",034523187,034523187
18-016,الوحدة الثانوية أولاد صلاح_الطاهير,الوحدة الثانوية أولاد صلاح_الطاهير,18,1805,Taher,36.780602,5.8846,exact,dgpc_map,dgpc,"{""dgpc"":""741"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"OULED SALAH, TAHIR",034553713,034553713
18-017,الوحدة الثانوية الشقفة,الوحدة الثانوية الشقفة,18,1807,Chekfa,36.773399,5.9503,exact,dgpc_map,dgpc,"{""dgpc"":""742"",""dgpc_wilaya"":""18""}",UNITE SECONDAIRE,"CENTRE VILLE CHEKFA, CHEKFA",034562201,034562201
19-001,الوحدة الرئيسية سطيف,الوحدة الرئيسية سطيف,19,1901,Setif,36.1814,5.46179,exact,dgpc_map,dgpc,"{""dgpc"":""371"",""dgpc_wilaya"":""19""}",UNITE PRINCIPALE,"CITE EL HASSI RN05, SETIF",036456076/77,036456075
19-002,مديرية الحماية المدنية سطيف,مديرية الحماية المدنية سطيف,19,1901,Setif,36.196701,5.4031,exact,dgpc_map,dgpc,"{""dgpc"":""372"",""dgpc_wilaya"":""19""}",SIEGE DE DIRECTION WILAYA,"CITE BELKHEIRED HASSAN 750LOGEMENTS, SETIF",036619239/41,036619240
19-003,المركز المتقدم عين تبينت_سطيف,المركز المتقدم عين تبينت_سطيف,19,1901,Setif,36.183399,5.44245,exact,dgpc_map,dgpc,"{""dgpc"":""373"",""dgpc_wilaya"":""19""}",POSTE AVANCE,"CITE AIN TBINET, SETIF",036668483,036668490
19-004,الوحدة الثانوية حمام السخنة,الوحدة الثانوية حمام السخنة,19,1932,Hamam Soukhna,35.978401,5.80265,exact,dgpc_map,dgpc,"{""dgpc"":""374"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN74 ENTREE OUEST VILLE HAMMAM ESOUKHNA, HAMMAM ESOUKHNA",036778134,036778135
19-005,الوحدة الثانوية العلمة,الوحدة الثانوية العلمة,19,1920,El Eulma,36.156101,5.67904,exact,dgpc_map,dgpc,"{""dgpc"":""375"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CITE 400LOGEMENTS ROUTE DJEMILA, EL EULMA",036761173,036761181
19-006,الوحدة الثانوية بني عزيز,الوحدة الثانوية بني عزيز,19,1903,Beni-Aziz,36.462898,5.64579,exact,dgpc_map,dgpc,"{""dgpc"":""376"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CENTRE VILLE BENI AZIZ, BENI AZIZ",036768021,036768020
19-007,الوحدة الثانوية عين الكبيرة,الوحدة الثانوية عين الكبيرة,19,1902,Ain El Kebira,36.369801,5.50734,exact,dgpc_map,dgpc,"{""dgpc"":""377"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RUE DU 01er NOVEMBRE1954 CITE 200LOGEMENTS, AIN EL KEBIRA",036599109,036599369
19-008,الوحدة الثانوية عموشة,الوحدة الثانوية عموشة,19,1927,Amoucha,36.374699,5.41352,exact,dgpc_map,dgpc,"{""dgpc"":""378"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN09 ENTREE SUD VILLE AMOUCHA, AMOUCHA",036716751,036716759
19-009,الوحدة الثانوية بوعنداس,الوحدة الثانوية بوعنداس,19,1930,Bouandas,36.488602,5.11365,exact,dgpc_map,dgpc,"{""dgpc"":""379"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CENTRE VILLE BOUANDAS, BOUANDAS",036490033,036490032
19-010,الوحدة الثانوية بني ورثيلان,الوحدة الثانوية بني ورثيلان,19,1909,Beni Chebana,36.4417,4.86324,exact,dgpc_map,dgpc,"{""dgpc"":""380"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN74, BENI OURTHILENE",036493035,036493034
19-011,الوحدة الثانوية بوقاعة,الوحدة الثانوية بوقاعة,19,1943,Bougaa,36.331699,5.11258,exact,dgpc_map,dgpc,"{""dgpc"":""381"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN74 CITE TALA TROUMIT, BOUGAA",036401336,036401335
19-012,الوحدة الثانوية عين أرنات,الوحدة الثانوية عين أرنات,19,1926,Ain Arnat,36.1889,5.3331,exact,dgpc_map,dgpc,"{""dgpc"":""382"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN05 ENTREE EST VILLE AIN ARNAT, AIN ARNAT",036432400,036432404
19-013,الوحدة الثانوية عين أزال,الوحدة الثانوية عين أزال,19,1940,Ain Azel,35.8209,5.51021,exact,dgpc_map,dgpc,"{""dgpc"":""383"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RUE DAOUED SALEH, AIN AZAL",036680105,036680172
19-014,الوحدة الثانوية عين أولمان,الوحدة الثانوية عين أولمان,19,1928,Ain Oulmene,35.934399,5.29465,exact,dgpc_map,dgpc,"{""dgpc"":""384"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"RN28 ENTREE NORD VILLE AIN OULMENE, AIN OULMENE",036561616,036561515
19-015,الوحدة الثانوية قنزات,الوحدة الثانوية قنزات,19,1941,Guenzet,36.325401,4.877,exact,dgpc_map,dgpc,"{""dgpc"":""588"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"DAR EL HADJ RN76 HARBIL-GUENZET, GUENZET",036405148,036405146
19-016,الوحدة الثانوية قجال,الوحدة الثانوية قجال,19,1917,Guidjel,36.0956,5.49405,exact,dgpc_map,dgpc,"{""dgpc"":""589"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CW113 ENTREE EST GUIDJEL, GUIDJEL",036530283,036530289
19-017,مركز إسعاف الطرقات سطيف,مركز إسعاف الطرقات سطيف,19,1901,Setif,36.1479,5.37732,exact,dgpc_map,dgpc,"{""dgpc"":""591"",""dgpc_wilaya"":""19""}",POSTE DE SECOURS ROUTIER,"ROND-POINT VERS AUTOROUTE EST-OUEST ET AIN SFIHA-SETIF, SETIF",/,/
19-018,الوحدة الثانوية جميلة,الوحدة الثانوية جميلة,19,1921,Djemila,36.312901,5.71918,exact,dgpc_map,dgpc,"{""dgpc"":""654"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CITE EL FARD, DJEMILA",036465473,/
19-019,المركز المتقدم طانجة_سطيف,المركز المتقدم طانجة_سطيف,19,1901,Setif,36.195099,5.41304,exact,dgpc_map,dgpc,"{""dgpc"":""752"",""dgpc_wilaya"":""19""}",POSTE AVANCE,"CITE PORT SAID TANDJA, SETIF",036826293,036826142
19-020,المركز المتقدم بئر العرش,المركز المتقدم بئر العرش,19,1908,Bir-El-Arch,36.130798,5.83749,exact,dgpc_map,dgpc,"{""dgpc"":""790"",""dgpc_wilaya"":""19""}",POSTE AVANCE,"CENTRE VILLE BIR EL ARCH, BIR EL ARCH",036768935,036768983
19-021,الوحدة الثانوية بابور,الوحدة الثانوية بابور,19,1916,Babor,36.483299,5.53687,exact,dgpc_map,dgpc,"{""dgpc"":""820"",""dgpc_wilaya"":""19""}",UNITE SECONDAIRE,"CW137 ENTREE SUD BABOR, BABOR",036590910,036590911
19-022,المركز المقتدم صالح باي(ليس في الخدمة),المركز المقتدم صالح باي(ليس في الخدمة),19,1939,Salah Bey,35.863701,5.29666,exact,dgpc_map,dgpc,"{""dgpc"":""856"",""dgpc_wilaya"":""19""}",POSTE AVANCE,"RN28 ENTREE NORD SALAH BEY, SALAH BEY",/,/
19-023,المركز المقتدم ماوكلان(ليس في الخدمة),المركز المقتدم ماوكلان(ليس في الخدمة),19,1955,Maouaklane,36.398602,5.08022,exact,dgpc_map,dgpc,"{""dgpc"":""857"",""dgpc_wilaya"":""19""}",POSTE AVANCE,"ROUTE DE MAOUKLANE, MAOUKLANE",/,/
19-024,المركز المقتدم سرج الغول(ليس في الخدمة),المركز المقتدم سرج الغول(ليس في الخدمة),19,1935,Serdj-El-Ghoul,36.477402,5.57788,exact,dgpc_map,dgpc,"{""dgpc"":""858"",""dgpc_wilaya"":""19""}",POSTE AVANCE,SERDJ EL GHOUL,/,/
20-001,الوحدة الرئيسية سعيدة,الوحدة الرئيسية سعيدة,20,2001,Saida,34.854698,0.145407,exact,dgpc_map,dgpc,"{""dgpc"":""428"",""dgpc_wilaya"":""20""}",UNITE PRINCIPALE,"ZONE INDUSTRIELLE NORD SAIDA, SAIDA",048433333/34,048433134/048433396
20-002,مديرية الحماية المدنية سعيدة,مديرية الحماية المدنية سعيدة,20,2001,Saida,34.831699,0.145643,exact,dgpc_map,dgpc,"{""dgpc"":""429"",""dgpc_wilaya"":""20""}",SIEGE DE DIRECTION WILAYA,"AVENUE AHMED MEDEGHRI, SAIDA",048439024,048439069
20-003,الوحدة الثانوية عين الحجر,الوحدة الثانوية عين الحجر,20,2003,Ain El Hadjar,34.761398,0.149789,exact,dgpc_map,dgpc,"{""dgpc"":""430"",""dgpc_wilaya"":""20""}",UNITE SECONDAIRE,"ZONE INDUSTRIELLE AIN EL HADJAR, AIN EL HADJAR",048405145,048405144
20-004,الوحدة الثانوية الحساسنة,الوحدة الثانوية الحساسنة,20,2010,El Hassasna,34.8195,0.330756,exact,dgpc_map,dgpc,"{""dgpc"":""431"",""dgpc_wilaya"":""20""}",UNITE SECONDAIRE,"CITE CHAHID SOUANE ABDELKADER, EL HASSASNA",048312292,048312294
20-005,الوحدة الثانوية أولاد ابراهيم,الوحدة الثانوية أولاد ابراهيم,20,2612,Ouled Brahim,34.9902,0.484456,exact,dgpc_map,dgpc,"{""dgpc"":""432"",""dgpc_wilaya"":""20""}",UNITE SECONDAIRE,"RUE MARTYRS, OULED BRAHIM",048334462,048334206
20-006,الوحدة الثانوية سيدي بوبكر,الوحدة الثانوية سيدي بوبكر,20,2009,Sidi Boubekeur,35.0383,0.054756,exact,dgpc_map,dgpc,"{""dgpc"":""433"",""dgpc_wilaya"":""20""}",UNITE SECONDAIRE,"CITE HOUZI ALI RUE SAYEM AHMED, SIDI BOUBKEUR",048325195,048325055
