id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,operator,phone,opening_hours,dispensing,address
36-00009,,,,36,3605,El Kala,36.886445,8.411516,exact,osm_node,osm,"{""osm"":""node/4590849178""}",,,,,"حي غرسي أعمارة, القالة"
36-00010,Pharmacie Hamida Nadir,Pharmacie Hamida Nadir,,36,3620,Zitouna,36.667733,8.23554,exact,osm_node,osm,"{""osm"":""node/5195391521""}",,,,true,
36-00011,Rouibi née bouhadeb,Rouibi née bouhadeb,,36,3602,Bouhadjar,36.505365,8.106576,exact,osm_node,osm,"{""osm"":""node/5209905222""}",,,,,
36-00012,,,,36,3619,Zerizer,36.727936,7.896351,exact,osm_node,osm,"{""osm"":""node/5372322724""}",,,,,
36-00013,بومدان,Pharmacie Boumedan,بومدان,36,3601,El Tarf,36.767179,8.315862,exact,osm_node,osm,"{""osm"":""node/6143491602""}",,,,,الطارف
36-00014,Pharmacie GRIRA صيدلية قريرة,Pharmacie Grira,قريرة,36,3601,El Tarf,36.766839,8.3175,exact,osm_node,osm,"{""osm"":""node/6143549485""}",,,,,
36-00015,رمل السوق,Pharmacie Kabbas Salim,رمل السوق,36,3624,Raml Souk,36.790339,8.531182,exact,osm_node,osm,"{""osm"":""node/6176116646""}",,,,true,رمل السوق
36-00016,Pharmacie Bellili-Tahri صيدلية بليلي الطهري,Pharmacie Bellili-Tahri,بليلي الطهري,36,3601,El Tarf,36.768633,8.31458,exact,osm_node,osm,"{""osm"":""node/6740297187""}",,,,,
36-00017,pharmacie,pharmacie,,36,3601,El Tarf,36.772481,8.284626,exact,osm_node,osm,"{""osm"":""node/6740299285""}",,,,,
36-00018,pharmacie BOULBIBANE,pharmacie BOULBIBANE,,36,3601,El Tarf,36.757009,8.32492,exact,osm_node,osm,"{""osm"":""node/6740381285""}",,,,,
36-00019,,,,36,3601,El Tarf,36.765672,8.318855,exact,osm_node,osm,"{""osm"":""node/6745742886""}",,,,,الطارف
36-00020,,,,36,3616,Besbes,36.705787,7.833649,exact,osm_node,osm,"{""osm"":""node/7043680489""}",,,,,
36-00021,,,,36,3616,Besbes,36.705188,7.83612,exact,osm_node,osm,"{""osm"":""node/7043703087""}",,,,,
36-00022,,,,36,3616,Besbes,36.705476,7.838123,exact,osm_node,osm,"{""osm"":""node/7044729186""}",,,,,
36-00023,,,,36,3616,Besbes,36.705537,7.83854,exact,osm_node,osm,"{""osm"":""node/7048730385""}",,,,,
36-00024,الشافية,Pharmacie Chafia,الشافية,36,3612,Chefia,36.662475,8.104801,exact,osm_node,osm,"{""osm"":""node/7383325374""}",,,08:30-18:00; Fr 08:30-12:00,true,الشافية
36-00025,,,,36,3605,El Kala,36.896328,8.441183,approximate,osm_centroid,osm,"{""osm"":""way/1124132591""}",,,,,القالة
36-00026,,,,36,3619,Zerizer,36.728685,7.894018,approximate,osm_centroid,osm,"{""osm"":""way/1176459819""}",,,,,
36-00027,Pharmacie,Pharmacie,,36,3619,Zerizer,36.7279,7.896412,approximate,osm_centroid,osm,"{""osm"":""way/1176459860""}",,,,,
36-00028,,,,36,3601,El Tarf,36.764989,8.32615,approximate,osm_centroid,osm,"{""osm"":""way/1176712424""}",,,,,الطارف
36-00029,,,,36,3615,Chebaita Mokhtar,36.721687,7.72675,approximate,osm_centroid,osm,"{""osm"":""way/294856051""}",,,,,"Zourami Ali, Zourali Ali 36049"
36-00030,Pharmacie El Kala;صيدلية القالة,Pharmacie El Kala,القالة,36,3605,El Kala,36.894766,8.43807,approximate,osm_centroid,osm,"{""osm"":""way/426779017""}",,,,,"مقدمة البحر, القالة"
37-00001,طارق,Pharmacie Tarik,طارق,37,3701,Tindouf,27.673308,-8.13822,exact,osm_node,osm,"{""osm"":""node/4328034690""}",,,,,تندوف
37-00002,الجرافة,Pharmacie Djarafa,الجرافة,37,3701,Tindouf,27.676821,-8.130187,exact,osm_node,osm,"{""osm"":""node/6700753678""}",,,24/7,true,تندوف
37-00003,المريخ,Pharmacie Marikh,المريخ,37,3701,Tindouf,27.674338,-8.130263,exact,osm_node,osm,"{""osm"":""node/6700773389""}",,,,true,تندوف
37-00004,الصالحي,Pharmacie Salhi,الصالحي,37,3701,Tindouf,27.671309,-8.139568,exact,osm_node,osm,"{""osm"":""node/6700851787""}",,,,true,تندوف
37-00005,مستشفى الرابوني,Pharmacie de l'hôpital Rabouni,مستشفى الرابوني,37,3701,Tindouf,27.48243,-8.080645,exact,osm_node,osm,"{""osm"":""node/7178713585""}",,,,true,الرابوني
38-00001,,,,38,3809,Bordj El Emir Abdelkader,35.864942,2.27015,exact,osm_node,osm,"{""osm"":""node/2651503009""}",,,,,
38-00002,Pharmacie,Pharmacie,,38,3801,Tissemsilt,35.597689,1.812191,exact,osm_node,osm,"{""osm"":""node/3169528869""}",,,,,Tissemsilt 38000
38-00003,Chifaa,Chifaa,,38,3803,Theniet El Had,35.874482,2.026611,exact,osm_node,osm,"{""osm"":""node/4138769092""}",,,,,
38-00004,خليل,Pharmacie Khelil Khaled,خليل,38,3806,Lardjem,35.75028,1.547157,exact,osm_node,osm,"{""osm"":""node/4328202790""}",,,,true,
38-00005,Pharmancien El feth zoulai said,Pharmancien El feth zoulai said,,38,3801,Tissemsilt,35.607246,1.809538,exact,osm_node,osm,"{""osm"":""node/4449234989""}",,046574467,,,"102, avenue du 1er novembre, Tissemsilt 38000"
38-00006,Pharmacie Dr Mahious abdelghani,Pharmacie Dr Mahious abdelghani,محيوس عبد الغني,38,3801,Tissemsilt,35.600848,1.816987,exact,osm_node,osm,"{""osm"":""node/4517319790""}",,,,,c2c5 cité 72 logts route de l'hôpital Tissemsilt
38-00007,الحكمة الدكتور : بارد فريد,pharmacie EL HIKMA DR. BARED FARID,الحكمة بارد فريد,38,3801,Tissemsilt,35.606839,1.803829,exact,osm_node,osm,"{""osm"":""node/4592035490""}",,046560654;0560323770,Sa-Th 07:30-22:00,,"01A lotissement EL MERDJA, 1 ère étape, 38000"
38-00008,Pharmacie ZEMZEM DR Taha,Pharmacie ZEMZEM DR Taha,,38,3801,Tissemsilt,35.605758,1.814019,exact,osm_node,osm,"{""osm"":""node/4592035491""}",,,,,
38-00009,Haddane,Haddane,,38,3803,Theniet El Had,35.876463,2.020931,exact,osm_node,osm,"{""osm"":""node/4661347894""}",,,,,
38-00010,,,,38,3801,Tissemsilt,35.590401,1.818928,exact,osm_node,osm,"{""osm"":""node/4932372021""}",,,,,
38-00011,Pharmacie makhaldi,Pharmacie makhaldi,,38,3802,Bordj Bounaama,35.85023,1.615201,exact,osm_node,osm,"{""osm"":""node/5255412523""}",,,,,
38-00012,محيوس عبد الغني,Pharmacie Dr Mahious abdelghani,محيوس عبد الغني,38,3801,Tissemsilt,35.602254,1.814816,exact,osm_node,osm,"{""osm"":""node/5853819085""}",,046570268,Mo-Su 08:00-20:00,,"rue mekebret Belaid n 2, 38000"
38-00013,,,,38,3811,Khemisti,35.670564,1.966598,exact,osm_node,osm,"{""osm"":""node/6024993464""}",,,,,
38-00014,سوناطراك,Yahiaoui Sonatrach,سوناطراك,38,3801,Tissemsilt,35.602818,1.797263,exact,osm_node,osm,"{""osm"":""node/7546428617""}",,,,true,"حي سوناطراك, تسمسيلت 38000"
38-00015,ANTRI Miloud,ANTRI Miloud,,38,3801,Tissemsilt,35.602891,1.79825,exact,osm_node,osm,"{""osm"":""node/9162244417""}",,,,,
38-00016,,,,38,3801,Tissemsilt,35.606384,1.800065,exact,osm_node,osm,"{""osm"":""node/9163624417""}",,,,,
38-00017,Abdelhamid Abdelkader,Abdelhamid Abdelkader,,38,3803,Theniet El Had,35.869908,2.028813,approximate,osm_centroid,osm,"{""osm"":""way/1176067465""}",,,,,
38-00018,,,,38,3809,Bordj El Emir Abdelkader,35.865509,2.270646,approximate,osm_centroid,osm,"{""osm"":""way/1205863921""}",,,,,
39-00001,خلف,Pharmacie Khalef,خلف,39,3906,Guemar,33.484431,6.798225,exact,osm_node,osm,"{""osm"":""node/2415307700""}",,,,false,قمار
39-00002,جديد,Pharmacie Djedid,جديد,39,3904,Bayadha,33.3264,6.889838,exact,osm_node,osm,"{""osm"":""node/3749093248""}",,,,,"حي السلام, البياضة 39150"
39-00003,خطرة أم الخير,Pharmacie Khatra,خطرة أم الخير,39,3906,Guemar,33.493487,6.793576,exact,osm_node,osm,"{""osm"":""node/4420614389""}",,032202738,Mo-Su 07:30-23:00,,
39-00004,خطرة,Pharmacie Khatra,خطرة,39,3906,Guemar,33.493497,6.793586,exact,osm_node,osm,"{""osm"":""node/4421596289""}",,,,,
39-00005,بلول بشير,Pharmacie Baloul Bachir,بلول بشير,39,3904,Bayadha,33.347293,6.874501,exact,osm_node,osm,"{""osm"":""node/4479452390""}",,032132506,,,
39-00006,عرفة,Pharmacie Arafa,عرفة,39,3901,El-Oued,33.377088,6.838494,exact,osm_node,osm,"{""osm"":""node/4607547690""}",,,,,
39-00007,,,,39,3901,El-Oued,33.380733,6.844481,exact,osm_node,osm,"{""osm"":""node/4609981134""}",,,,,
39-00008,,,,39,3913,Hassi Khalifa,33.56536,6.993033,exact,osm_node,osm,"{""osm"":""node/4642621342""}",,,,,حاسي خليفة
39-00009,,,,39,3913,Hassi Khalifa,33.566347,6.994954,exact,osm_node,osm,"{""osm"":""node/4642621343""}",,,,,حاسي خليفة
39-00010,,,,39,3913,Hassi Khalifa,33.575973,7.010221,exact,osm_node,osm,"{""osm"":""node/4642621344""}",,,,,
39-00011,الأمل,Pharmacie ALAMAL,الأمل,39,3901,El-Oued,33.356373,6.860088,exact,osm_node,osm,"{""osm"":""node/4730584222""}",,,,,"شارع 5 يوليو, الوادي 39000"
39-00012,الهادي سعيد,Pharmacie El Hadi Saied,الهادي سعيد,39,3914,Taleb Larbi,33.730147,7.516856,exact,osm_node,osm,"{""osm"":""node/4756076523""}",سعيد,'+21332107143,Mo-Su 08:00-21:00,,الطالب العربي 39019
39-00013,حلواجي,Pharmacie halwaji,حلواجي,39,3904,Bayadha,33.31205,6.90069,exact,osm_node,osm,"{""osm"":""node/4804308258""}",,,,,البياضة
39-00014,موان,Pharmacie Mouane,موان,39,3906,Guemar,33.488097,6.796944,exact,osm_node,osm,"{""osm"":""node/4827845321""}",,,,,قمار
39-00015,عميرات,Pharmacie Amirat,عميرات,39,3901,El-Oued,33.366841,6.863247,exact,osm_node,osm,"{""osm"":""node/4958747222""}",,,,,الوادي
39-00016,العايب نورالدين,Pharmacie Ayeb Noureddine,العايب نورالدين,39,3915,Douar El Maa,33.376882,7.687147,exact,osm_node,osm,"{""osm"":""node/5031090587""}",,,,true,دوار الماء
39-00017,زين الدين قيدوم - ابن الهيثم - كرمادي نبيل,Pharmacie Ibn Alhythem,زين الدين قيدوم - ابن الهيثم - كرمادي نبيل,39,3901,El-Oued,33.365463,6.849858,exact,osm_node,osm,"{""osm"":""node/5040332321""}",,,,,الوادي
39-00018,بن علي,Pharmacie Ben Ali,بن علي,39,3901,El-Oued,33.362864,6.850464,exact,osm_node,osm,"{""osm"":""node/5040391321""}",,,,,"شارع الأمير عبد القادر, الوادي"
39-00019,عبد ربي,Pharmacie Abed Rabi,عبد ربي,39,3906,Guemar,33.492985,6.804887,exact,osm_node,osm,"{""osm"":""node/5200787529""}",,,,,
39-00020,,,,39,3912,Hassani Abdelkrim,33.478267,6.907622,exact,osm_node,osm,"{""osm"":""node/6213164686""}",,,,,الزقم
39-00021,Pharmacie Zaouch,Pharmacie Zaouch,,39,3912,Hassani Abdelkrim,33.476344,6.908007,exact,osm_node,osm,"{""osm"":""node/6213177790""}",,,,,حساني عبد الكريم
39-00022,دو,Pharmacie Dou,دو,39,3901,El-Oued,33.363324,6.844932,exact,osm_node,osm,"{""osm"":""node/6783924028""}",,'+213 32 10 62 62,24/7,true,الوادي
39-00023,سعيد,Pharmacie Said,سعيد,39,3914,Taleb Larbi,33.731183,7.517559,exact,osm_node,osm,"{""osm"":""node/6913700267""}",,'+213 32 10 72 43,,true,الطالب العربي
39-00024,السعيد,Pharmacie Said,السعيد,39,3914,Taleb Larbi,33.730176,7.512619,exact,osm_node,osm,"{""osm"":""node/6913700284""}",,'+213 663 51 49 91,04:00-01:00,true,الطالب العربي
39-00025,دبيلي,Pharmacie Dbili,دبيلي,39,3916,Sidi Aoun,33.529928,6.9009,exact,osm_node,osm,"{""osm"":""node/9945601417""}",,,,,
39-00026,صابر,Pharmacie Saber,صابر,39,3912,Hassani Abdelkrim,33.480559,6.898352,approximate,osm_centroid,osm,"{""osm"":""way/331211742""}",,,,,حساني عبد الكريم
39-00027,ميدلال,Pharmacie Midelal,ميدلال,39,3912,Hassani Abdelkrim,33.476925,6.896938,approximate,osm_centroid,osm,"{""osm"":""way/331212055""}",,,,,حساني عبد الكريم
39-00028,فرحات,Pharmacie Farhat,فرحات,39,3901,El-Oued,33.368797,6.851143,approximate,osm_centroid,osm,"{""osm"":""way/431575163""}",ميلود,,,,"حي المنظر الجميل, الوادي"
39-00029,,,,39,3913,Hassi Khalifa,33.553261,6.949739,approximate,osm_centroid,osm,"{""osm"":""way/863514849""}",,,,true,
40-00001,,,,40,4001,Khenchela,35.41677,7.149127,exact,osm_node,osm,"{""osm"":""node/13623860905""}",,,,,
40-00002,,,,40,4001,Khenchela,35.420907,7.148763,exact,osm_node,osm,"{""osm"":""node/13623874583""}",,,,,
40-00003,سيدي معنصر,,سيدي معنصر,40,4007,Taouzianat,35.520994,6.379598,exact,osm_node,osm,"{""osm"":""node/2859142568""}",,,,,
40-00004,,,,40,4012,Djellal,34.915052,6.894265,exact,osm_node,osm,"{""osm"":""node/3449724610""}",,,,,
40-00005,Badis,Badis,,40,4011,Chechar,35.040025,7.001216,exact,osm_node,osm,"{""osm"":""node/4217576596""}",,,,,ششار
40-00006,شرفي,Pharmacie Chorfi,شرفي,40,4016,Ouled Rechache,35.298004,7.349842,exact,osm_node,osm,"{""osm"":""node/4326830890""}",,,,true,
40-00007,,,,40,4016,Ouled Rechache,35.301057,7.350591,exact,osm_node,osm,"{""osm"":""node/4328122377""}",,,,,
40-00008,Pharmacie 8267,Pharmacie 8267,,40,4016,Ouled Rechache,35.294653,7.354358,exact,osm_node,osm,"{""osm"":""node/4328344200""}",,,,true,
40-00009,Pharmacie 4482,Pharmacie 4482,,40,4016,Ouled Rechache,35.296799,7.351356,exact,osm_node,osm,"{""osm"":""node/4329101994""}",,,,true,
40-00010,,,,40,4013,Babar,35.166068,7.104059,exact,osm_node,osm,"{""osm"":""node/4347490982""}",,,,,
40-00011,pharmacie hamla,pharmacie hamla,,40,4003,Kais,35.495345,6.912714,exact,osm_node,osm,"{""osm"":""node/4369430490""}",,,,,
40-00012,Pharmacie hmadou,Pharmacie hmadou,,40,4003,Kais,35.495786,6.916299,exact,osm_node,osm,"{""osm"":""node/4369431690""}",,,,,
40-00013,Pharmacie Bouzidi,Pharmacie Bouzidi,,40,4003,Kais,35.49391,6.921019,exact,osm_node,osm,"{""osm"":""node/4369433390""}",,,,,
40-00014,Pharmacie Bendaas,Pharmacie Bendaas,,40,4003,Kais,35.497518,6.91987,exact,osm_node,osm,"{""osm"":""node/4369434291""}",,,,,
40-00015,,,,40,4015,Ensigha,35.416204,7.135875,exact,osm_node,osm,"{""osm"":""node/4422675694""}",,,,,
40-00016,,,,40,4001,Khenchela,35.42113,7.139346,exact,osm_node,osm,"{""osm"":""node/4422681290""}",,,,,
40-00017,Pharmacie Mehamdi Hakima,Pharmacie Mehamdi Hakima,,40,4001,Khenchela,35.426142,7.142958,exact,osm_node,osm,"{""osm"":""node/4422699394""}",,,,,"شارع نصراوي عمار, خنشلة 40000"
40-00018,,,,40,4001,Khenchela,35.426419,7.140361,exact,osm_node,osm,"{""osm"":""node/4422733891""}",,,,,خنشلة 40000
40-00019,,,,40,4001,Khenchela,35.429115,7.144066,exact,osm_node,osm,"{""osm"":""node/4422736989""}",,,,,خنشلة 40000
40-00020,,,,40,4001,Khenchela,35.431195,7.146145,exact,osm_node,osm,"{""osm"":""node/4422737089""}",,,,,"شارع فلسطين, خنشلة"
40-00021,,,,40,4003,Kais,35.495099,6.922921,exact,osm_node,osm,"{""osm"":""node/4510729290""}",,,,,
40-00022,,,,40,4003,Kais,35.492095,6.928373,exact,osm_node,osm,"{""osm"":""node/4510811699""}",,,,,
40-00023,Pharmacie Hasnaoui,Pharmacie Hasnaoui,حسناوي,40,4013,Babar,35.168967,7.097543,exact,osm_node,osm,"{""osm"":""node/4557570790""}",B Salim,0671668864,Mo-Su 08:00-23:00,,"Chahid Guntri Bachir 1935/1955, 40006"
40-00024,ⵜⴰⴼⴰⵔⵎⴰⵙⵉⵜ ⵏ ⴱⵓⵣⵢⴰⵏصيدلية بوزيان,Pharmacie Bouziane,بوزيان,40,4001,Khenchela,35.42432,7.151242,exact,osm_node,osm,"{""osm"":""node/4582556217""}",,,,true,خنشلة 40000
40-00025,بن جراد,Pharmacie Djrad Nadjoua,بن جراد,40,4001,Khenchela,35.422464,7.147455,exact,osm_node,osm,"{""osm"":""node/4582598296""}",جراد,,,true,خنشلة 40000
40-00026,Pharmacie,Pharmacie,,40,4005,El Hamma,35.462812,7.084606,exact,osm_node,osm,"{""osm"":""node/4699135592""}",,,,,
40-00027,قصوري,Pharmacie Ksouri,قصوري,40,4008,Bouhmama,35.321598,6.747983,exact,osm_node,osm,"{""osm"":""node/5153532021""}",,,,true,
40-00028,زقادة,Pharmacie Zggada,زقادة,40,4008,Bouhmama,35.321215,6.743254,exact,osm_node,osm,"{""osm"":""node/5162599721""}",,,,true,
40-00029,ⵜⴰⴼⴰⵔⵎⴰⵙⵉⵜ ⵏ ⵊⴰⵔⵎⵓⵏ صيدالية جرمون,Pharmacie Djermoune,جرمون,40,4001,Khenchela,35.430753,7.151309,exact,osm_node,osm,"{""osm"":""node/5304393323""}",,,,,Rue Kabrine Mohamed
40-00030,بلاع,pharmacie belaa,بلاع,40,4015,Ensigha,35.409676,7.132612,exact,osm_node,osm,"{""osm"":""node/5304393347""}",,,Mo-Su 08:00-20:00,,"Route d'Elaizar, 40000"
40-00031,بوساحة,Pharmacie de BOUSSAHA,بوساحة,40,4013,Babar,35.166552,7.103236,exact,osm_node,osm,"{""osm"":""node/5845695985""}",,032330128,,,
40-00032,Khemilli,Khemilli,,40,4011,Chechar,35.045538,7.014454,approximate,osm_centroid,osm,"{""osm"":""way/770724591""}",Farid,,,true,
41-00001,Pharmacie Fermes,Pharmacie Fermes,,41,4102,Sedrata,36.119056,7.523692,exact,osm_node,osm,"{""osm"":""node/4109878903""}",,,,,
41-00002,Pharmacie BENCHOUIA,Pharmacie BENCHOUIA,,41,4102,Sedrata,36.12238,7.53223,exact,osm_node,osm,"{""osm"":""node/4109947690""}",,,,,
41-00003,Pharmacie 0653,Pharmacie 0653,,41,4102,Sedrata,36.128438,7.536647,exact,osm_node,osm,"{""osm"":""node/4361805496""}",,,,true,
41-00004,Pharmacie 1106,Pharmacie 1106,,41,4102,Sedrata,36.131123,7.533593,exact,osm_node,osm,"{""osm"":""node/4361816998""}",,,,true,
41-00005,Pharmacie 0108,Pharmacie 0108,,41,4102,Sedrata,36.135002,7.526803,exact,osm_node,osm,"{""osm"":""node/4362065190""}",,,,true,
41-00006,Amamra,Amamra,,41,4101,Souk Ahras,36.265994,7.940707,exact,osm_node,osm,"{""osm"":""node/4548244903""}",,,,,
41-00007,,,,41,4101,Souk Ahras,36.288646,7.970793,exact,osm_node,osm,"{""osm"":""node/4752348024""}",,,,,سوق أهراس
41-00008,الروينية,pharmacie rouainia,الروينية,41,4101,Souk Ahras,36.281889,7.962471,exact,osm_node,osm,"{""osm"":""node/4752348025""}",,,,,"شارع باجي مختار, سوق أهراس"
41-00009,pharmacie haliamia,pharmacie haliamia,,41,4101,Souk Ahras,36.289236,7.9762,exact,osm_node,osm,"{""osm"":""node/4752360221""}",,,,,
41-00010,عبد القادر,Pharmacie Nezar Abdelkader,عبد القادر,41,4116,Oum El Adhaim,36.026416,7.603128,exact,osm_node,osm,"{""osm"":""node/4813183722""}",,,,,
41-00011,إبراهيم,Pharmacie Boublata Brahim,إبراهيم,41,4101,Souk Ahras,36.280159,7.943443,exact,osm_node,osm,"{""osm"":""node/5081459221""}",,,,,سوق أهراس
41-00012,pharmacie ben zayed,pharmacie ben zayed,,41,4101,Souk Ahras,36.28732,7.970758,exact,osm_node,osm,"{""osm"":""node/5301337404""}",,,,,
41-00013,,,,41,4101,Souk Ahras,36.287153,7.986049,exact,osm_node,osm,"{""osm"":""node/6448633786""}",,,,,
41-00014,بهلول جمال,Pharmacie Bahlouli,بهلول جمال,41,4102,Sedrata,36.127167,7.530792,approximate,osm_centroid,osm,"{""osm"":""way/1181380440""}",,,,,
41-00015,عزلي,pharmacie azli,عزلي,41,4101,Souk Ahras,36.275765,7.937429,approximate,osm_centroid,osm,"{""osm"":""way/1206266656""}",,,,,سوق أهراس
42-00001,Belmiloud Hamza,Belmiloud Hamza,,42,4232,Sidi Ghiles,36.581793,2.126223,exact,osm_node,osm,"{""osm"":""node/11063794904""}",,,,,
42-00002,Pharmacie Bennamane,Pharmacie Bennamane,,42,4203,Larhat,36.557638,1.803962,exact,osm_node,osm,"{""osm"":""node/11074581025""}",,,,,
42-00003,,,,42,4217,Ain Tagourait,36.602673,2.608479,exact,osm_node,osm,"{""osm"":""node/11118237544""}",,,,,
42-00004,Chanaa Meriem,Chanaa Meriem,,42,4222,Cherchell,36.595553,2.176924,exact,osm_node,osm,"{""osm"":""node/12236485026""}",,,,,
42-00005,Ammam Asma,Ammam Asma,,42,4222,Cherchell,36.598562,2.175351,exact,osm_node,osm,"{""osm"":""node/12236499929""}",,,,,
42-00006,,,,42,4206,Khemisti,36.625351,2.679044,exact,osm_node,osm,"{""osm"":""node/12791659406""}",,,,,
42-00007,Pharmacie Idri صيدلية ايدري,Pharmacie Idri,ايدري,42,4235,Kolea,36.638454,2.763469,exact,osm_node,osm,"{""osm"":""node/2107278597""}",,,,,"rue mohamed belheouane - route de bouismail - شارع محمد بلهوان - طريق بواسماعيل, kolea القليعة 42003"
42-00008,Boudjella,Boudjella,,42,4212,Hadjout,36.510628,2.41446,exact,osm_node,osm,"{""osm"":""node/2364392191""}",,,,false,Hadjout 42001
42-00009,Benmelouka,Benmelouka pharmacie,ملوكة,42,4212,Hadjout,36.50985,2.414259,exact,osm_node,osm,"{""osm"":""node/2364392284""}",,,,,Hadjout 42001
42-00010,,,,42,4212,Hadjout,36.508921,2.413033,exact,osm_node,osm,"{""osm"":""node/2364393519""}",,,,,
42-00011,,,,42,4212,Hadjout,36.51866,2.417475,exact,osm_node,osm,"{""osm"":""node/2364394917""}",,,,,
42-00012,,,,42,4226,Bou Ismail,36.642435,2.692004,exact,osm_node,osm,"{""osm"":""node/2477051928""}",,,,,بو إسماعيل
42-00013,Pharmacie Benalleg,Pharmacie Benalleg,,42,4226,Bou Ismail,36.642759,2.689356,exact,osm_node,osm,"{""osm"":""node/2477051938""}",,,,,
42-00014,Pharmacie Filali,Pharmacie Filali,,42,4226,Bou Ismail,36.642184,2.693087,exact,osm_node,osm,"{""osm"":""node/2477051957""}",,,,,
42-00015,Pharmacie Fer,Pharmacie Fer,,42,4226,Bou Ismail,36.641348,2.69148,exact,osm_node,osm,"{""osm"":""node/2477638955""}",,,,,
42-00016,Pharmacie Itchir,Pharmacie Itchir,,42,4226,Bou Ismail,36.641549,2.703531,exact,osm_node,osm,"{""osm"":""node/2478777945""}",,,,,
42-00017,Pharmacie Morceli,Pharmacie Morceli,,42,4226,Bou Ismail,36.64555,2.694573,exact,osm_node,osm,"{""osm"":""node/2478794234""}",,,,,
42-00018,,,,42,4226,Bou Ismail,36.646003,2.689305,exact,osm_node,osm,"{""osm"":""node/2479458267""}",,,,,
42-00019,,,,42,4226,Bou Ismail,36.643354,2.690925,exact,osm_node,osm,"{""osm"":""node/2479493030""}",,,,,
42-00020,,,,42,4206,Khemisti,36.633365,2.687513,exact,osm_node,osm,"{""osm"":""node/2479760752""}",,,,,
42-00021,Pharmacie Abdeslami,Pharmacie Abdeslami,,42,4226,Bou Ismail,36.64048,2.692081,exact,osm_node,osm,"{""osm"":""node/2501119242""}",,,,,
42-00022,,,,42,4226,Bou Ismail,36.641818,2.684386,exact,osm_node,osm,"{""osm"":""node/2519053295""}",,,,,
42-00023,,,,42,4242,Hadjret Ennous,36.572845,2.054678,exact,osm_node,osm,"{""osm"":""node/2806284499""}",,,,,Hadjret Ennous
42-00024,,,,42,4225,Fouka,36.670869,2.741255,exact,osm_node,osm,"{""osm"":""node/2839221841""}",,,,,
42-00025,,,,42,4209,Bou Haroun,36.625723,2.659579,exact,osm_node,osm,"{""osm"":""node/2952897262""}",,,,,
42-00026,,,,42,4209,Bou Haroun,36.621863,2.652388,exact,osm_node,osm,"{""osm"":""node/2952897427""}",,,,,
