id,name,name_fr,type,type_label,abreviation,code,secteur,commune,wilaya_code,lat,lng,adresse,adresse_fr,telephone,fax,email,site_web,facebook,capacite,capacite_reelle,surface_m2,internat,capacite_internat,vocations,source
946,مركز التكوينالمهني والتمهينإناث,Centre de Formation Professionnelle et de l'ApprentissageFEMENIN,cfpa,مركز التكوين المهني والتمهين,CFPA FEMENINSAIDA,2002,public,سعيدة,20,34.826924,0.162134,الحي الإداري سعيدة,citeadministrative saida,048412041,048412702,cfpagrinabadrasaida@gmail.com,/,https://www.facebook.com/grinabadra.cfpa.9,400,361,6800,false,,,takwin.dz (MFEP)
947,مركز التكوينالمهني و التمهينعين الحجر,Centre de Formation Professionnelle etde l'Apprentissage AIN ELHADJAR,cfpa,مركز التكوين المهني والتمهين,CFPA AIN EL HADJAR SAIDA,2003,public,عينالحجر,20,34.76006,0.15818,ص ب19 المنطقة الصناعيةعين الحجر سعيدة,BP 19zone industriel ain el hadjar,048405040,048405096,cfpaaeh.2003@gmail.com,,https://www.facebook.com/cfpa.ainelhadjar,400,412,26171,true,60,,takwin.dz (MFEP)
948,مركز التكوينالمهني و التمهينيوب,Centre de Formation Professionnelle et de l'Apprentissage YOUB,cfpa,مركز التكوين المهني والتمهين,CFPA YOUBSAIDA,2006,public,يوب,20,34.920564,-0.214417,حي الصومام يوبسعيدة,cite soumame youbsaida,048302533,048302533,cfpayoub20@gmail.com,,https://www.facebook.com/profile.php?id=1000870819,250,276,28000,true,60,,takwin.dz (MFEP)
949,مركز التكوينالمهني و التمهينبالول,Centre de Formation Professionnelle et de l'ApprentissageBALLOUL,cfpa,مركز التكوين المهني والتمهين,CFPA BALLOULSAIDA,2009,public,أولادإبراهيم,20,34.989304,0.483389,الطريق الوطني رقم 94بالول سعيدة,Route National N°94Ouled Brahim- Saida,048333503,048333516,cfpaballoul20@gmail.com,,https://www.facebook.com/formationballoul,375,187,15426,true,60,,takwin.dz (MFEP)
950,مركزالتكوين المهني والتمهين الحساسنة,Centre de Formation Professionnelle et de l'Apprentissage ELHASSASNA,cfpa,مركز التكوين المهني والتمهين,CFPA EL HASSASNASAIDA,2004,public,الحساسنة,20,34.827397,0.322283,بلدية الحساسنةسعيدة,commune hssassnasaida,048311618,048311618,cfpahassasna2021@gmail.com,,https://www.facebook.com/profile.php?id=1000849706,250,178,22620,true,90,,takwin.dz (MFEP)
951,مركز التكوينالمهني و التمهينسيدي بوبكر,Centre de Formation Professionnelleet de l'Apprentissage SIDIBOUBEKEUR,cfpa,مركز التكوين المهني والتمهين,CFPA SIDI BOUBEKEUR SAIDA,2008,public,سيديبوبكر,20,35.030799,0.054432,طريق المحطة البريةسيدي بوبكرسعيدة,SIDI BOUBKEURSAIDA,048325153,048325184,cfpasidiboubekeur1@gmail.com,,https://www.facebook.com/centre.de.formation.profe,300,245,10440.38,true,60,,takwin.dz (MFEP)
952,مركز التكوينالمهني والتمهينمتعدد التخصصات,Centre deFormation Professionnelle et de l'Apprentissage POLYVALENT,cfpa,مركز التكوين المهني والتمهين,CFPA POLYVALENTSAIDA,2001,public,سعيدة,20,34.841806,0.147267,حيخاطر عبد القادر ص ب 42بلدية سعيدة ولايةسعيدة 2001,2001 cite khater abdelkader bp 42 commune saidawilaya saida,048433204,048433204,polyvalentcfpa20@gmail.com,,https://www.facebook.com/profile.php?id=1000571061,300,569,287000,true,60,,takwin.dz (MFEP)
953,مركز التكوين المهنيو التمهين سيديأحمد,Centre de Formation Professionnelle et de l'Apprentissage SIDIAHMED,cfpa,مركز التكوين المهني والتمهين,CFPA SIDI AHMEDSAIDA,2010,public,سيدياحمد,20,34.554369,0.256601,05شارع أول نوفمبرسيدي احمد سعيدة,05 rue01 novembre sidi ahmed saida,048407414,048407426,cfpasidiahmed20@gmail.com,,https://www.facebook.com/profile.php?id=1000836134,250,682,11982,true,60,,takwin.dz (MFEP)
954,مركزالتكوينالمهني والتمهينمولاي العربي,Centre de FormationProfessionnelle et de l'Apprentissage MOULAYLARBI,cfpa,مركز التكوين المهني والتمهين,CFPA MOULAY LARBI SAIDA,2011,public,مولايالعربي,20,,,بلدية مولايالعربي سعيدة,commune moulay larbisaida,0484068890,048406890,cfpamoualylarbi2011@gmail.com,,https://www.facebook.com/profile.php?id=1000640723,200,330,10743.5,true,60,,takwin.dz (MFEP)
955,مركز التكوينالمهني والتمهينالشهيد عين السخونة,Centre de Formation Professionnelle et de l'Apprentissage AINSKHOUNA,cfpa,مركز التكوين المهني والتمهين,CFPA AIN SKHOUNASAIDA,2013,public,عينالسخونة,20,34.510967,0.844796,بلدية عين السخونة,Commune AinSkhouna,048313139,048313140,zouihamza84@gmail.com,,https://www.facebook.com/groups/417854945317615,250,65,11099,true,60,,takwin.dz (MFEP)
956,مركز التكوينالمهني و التمهينبعين السلطان,Centre de FormationProfessionnelle et de l'Apprentissage AINSOLTANE,cfpa,مركز التكوين المهني والتمهين,,20114,public,عينالسلطان,20,34.9681,0.30631,بلدية عين السلطانولاية سعيدة,COMUNE AIN SOLTANESAIDA,,,,,,100,,15734.03,false,,,takwin.dz (MFEP)
957,المؤسسة الخاصةللتكوين المهنيخطوة,école privée de la formation professionnelle elkhatwa,prive,مؤسسة خاصة معتمدة,EPFEP EL KHATWASAIDA,PE7WL,prive,سعيدة,20,,,تجزئة 32 قطعة رقم 27 الطابقالسفلي بلديةسعيدة,lotessement 32 n°27 r1 communesaida,048371378,048371378,f.alkhatwa.saida@gmail.com,,https://www.facebook.com/ecole.khotwa,60,99,200,false,,تقنياتالإدارةوالتسيير; الفندقةوالسياحة,takwin.dz (MFEP)
958,مديريةالتكوين و التعليمالمهنيين سكيكدة,DFEPSKIKDA,dfep,مديرية التكوين والتعليم المهنيين,DFEPSKIKDA,2100,public,سكيكدة,21,36.864129,6.921264,شارع العيفة حملاويالمدعو ارجم حيالإخوة بوحجةسكيكدة,Rue laifa hamlaoui dit rdjem cite des frerebouhadjaskikda,038767308,038767247,dfepskikdaat@mfep.gov.dz,,https://www.facebook.com/mfep.dz,,,1600,false,,,takwin.dz (MFEP)
959,المعهدالوطني المتخصص فيالتكوين المهنيبسكيكدة,Institut National Spécialisé de laFormation ProfessionnelleSKIKDA,insfp,معهد وطني متخصص في التكوين المهني,INSFPSKIKDA,2104,public,سكيكدة,21,36.865113,6.92268,حي الإخوة بوحجة(مرج الديب) سكيكدة,CITE DES FRERES BOUHADJASKIKDA,038767367,038767265,insfpskikda2104@gmail.com,,https://www.facebook.com/profile.php?id=1000646206,600,818,21925,false,,الكيمياء و المطاط و الموادالبلاستيكية,takwin.dz (MFEP)
960,المعهدالوطني المتخصص فيالتكوين المهني فيحرف الزراعةبأمجازالدشيش,Institut NationalSpécialisé de la Formation Professionnelle EMDJEZEDCHICHE,insfp,معهد وطني متخصص في التكوين المهني,INSFP EMDJEZ EDCHICHSKIKDA,2114,public,سكيكدة,21,,,حيالإخوة بوحجةسكيكدة,rue frére bouhedja skikda,038767472,038767476,insfpemdjezedchichskikda@gmail.com,,https://www.facebook.com/profile.php?id=1000681293,450,974,5607.26,true,120,الفلاحة,takwin.dz (MFEP)
961,المعهدالوطنيالمتخصص في التكوينالمهني في السياحةفلفلة,Institut National Spécialisé de la FormationProfessionnelle DETOURISME,insfp,معهد وطني متخصص في التكوين المهني,INSFP FILFILA SKIKDA,2121,public,فلفلة,21,36.898574,7.048777,حيالإخوة عياشيالسفلى فلفلة,cite des fréreayachi filfila,038936668,038936655,institut.felfla.tourisme@gmail.com,,https://www.facebook.com/insfp.Filfila.tourisme,300,616,1300,true,120,الفندقة ،السياحةو الإطعامHRT,takwin.dz (MFEP)
962,المعهد الوطنيالمتخصص في التكوينالمهني عزابة,Institut NationalSpécialisé dans la formation Professionnelle AZZABA,insfp,معهد وطني متخصص في التكوين المهني,INSFP AZZABASKIKDA,2122,public,عزابة,21,36.75381,7.1153,بير فرينة عزابة,bir farina azzaba,038781225,038781276,insfpazzaba@gmail.com,,https://www.facebook.com/profile.php?id=1000833768,350,263,21357,true,120,البناء و الأشغالالعمومية,takwin.dz (MFEP)
963,المعهد الوطنيالمتخصص في التكوينالمهنيببوزعرورة,L’Institut NationalSpécialisé de Formation Professionnelle deBouzaaroura,insfp,معهد وطني متخصص في التكوين المهني,INSFP BOUZAROURASKIKDA,21205,public,فلفلة,21,36.888747,7.035101,المدينة الجديدةبوزعرورة سكيكدة,LaNouvelle Ville de Bouzaaroura –Skikda,,,,,,,,18.1,true,,,takwin.dz (MFEP)
964,مركز التكوينالمهني و التمهينإناث,Centre de Formation Professionnelle et de l'Apprentissage FEMININSKIKDA,cfpa,مركز التكوين المهني والتمهين,CFPA FémininSKIKDA,2101,public,سكيكدة,21,,,شارع بشير بوقادومسكيكدة,RUE BACHIR BOUKADOUMSKIKDA,038751244,038751244,cfpaloucifm@gmail.com,,https://www.facebook.com/profile.php?id=1000255975,250,642,2226.08,false,,,takwin.dz (MFEP)
965,مركز التكوينالمهني و التمهينعيسى بوكرمة,Centre de FormationProfessionnelle et de l'Apprentissage 1 novembre1954,cfpa,مركز التكوين المهني والتمهين,CFPA AISSABOUKERMASKIKDA,2113,public,سكيكدة,21,36.860831,6.902622,حيعيسى بوكرمة سكيكدة,La Cité Aïssa Boukerma –Skikda,038747392,038747392,cfpaaissaboukarma@gmail.com,,https://www.facebook.com/cefpa21Boukerma,250,610,2900,false,,,takwin.dz (MFEP)
966,مركز التكوينالمهني و التمهينفلفلة,CENTRE DE FORMATION PROFESSIONNELLE ET D'APPRENTISSAGEFILFILA,cfpa,مركز التكوين المهني والتمهين,CFPAFILFILASKIKDA,2115,public,فلفلة,21,36.89746,7.05759,حيالإخوة لكحل بلديةفلفلة ولاية سكيكدة,Cite Des Frère Lekhal FilfilaSkikda,038939133,038939132,centrefilfila15@gmail.com,,https://www.facebook.com/cfpa.filfila.378,150,204,4250,false,,,takwin.dz (MFEP)
967,مركز التكوينالمهني و التمهينحمادي كرومة 19 ماي1956,Centre de Formation Professionnelle et de l'Apprentissage 19 MAI1956,cfpa,مركز التكوين المهني والتمهين,CFPA HAMMADI KROUMASKIKDA,2107,public,حماديكرومة,21,36.848808,6.933895,حمادي كرومةسكيكدة,hammadi kroumaskikda,038935654,038935654,cfpahammadikrouma@gmail.com,/,https://www.facebook.com/profile.php?id=1000570249,250,841,19516,false,60,,takwin.dz (MFEP)
968,مركز التكوينالمهني و التمهينالقل,CENTRE DE FORMATION PROFESSIONNELLE ET APPRENTISSAGECOLLO,cfpa,مركز التكوين المهني والتمهين,CFPA COLLOSKIKDA,2102,public,القل,21,,,صب رقم 63 القل,BP N °63 COLLO,038903309,038903310,cfpacollo2102@gmail.com,,https://www.facebook.com/profile.php?id=1000697559,300,308,35833,true,120,,takwin.dz (MFEP)
969,مركز التكوينالمهني والتمهينأولاد عطية,Centre de Formation Professionnelleet de l'Apprentissage OULEDATTIA,cfpa,مركز التكوين المهني والتمهين,CFPA OULED ATTIASKIKDA,2110,public,أولادعطية,21,36.996604,6.329618,بوالنغرة بلدية اولاداعطية,bounoghra ouled attia,038900108,038900108,cfpaouledattia@gmail.com,,https://www.facebook.com/profile.php?id=100029105722956,250,98,10983,false,60,,takwin.dz (MFEP)
970,مركز التكوينالمهني و التمهينتمالوس,Centre de Formation Professionnelle et del'ApprentissageTAMALOUS,cfpa,مركز التكوين المهني والتمهين,CFPA TAMALOUSSKIKDA,2105,public,تمالوس,21,,,حيالساسي بوعصيدةتمالوس,cite saci bouacida tamalous,038949437,038949436,tamalouscfpa@gmail.com,,https://www.facebook.com/profile.php?id=1000635111,250,384,10500,false,60,,takwin.dz (MFEP)
971,مركز التكوينالمهني و التمهينعزابة,Centre de Formation Professionnelle et de l'ApprentissageAZZABA,cfpa,مركز التكوين المهني والتمهين,CFPAAZZABASKIKDA,2103,public,عزابة,21,36.739241,7.111971,حيمليلة عزابة ولايةسكيكدة,cité melila azzaba wskikda,038969198,038969198,cfpaazzaba@gmail.com,,https://www.facebook.com/profile.php?id=1000687858,350,531,21140,false,60,,takwin.dz (MFEP)
972,مركز التكوينالمهني و التمهينالسبت,Centre de Formation Professionnelle et de l'ApprentissageESSEBT,cfpa,مركز التكوين المهني والتمهين,CFPA ESSEBTSKIKDA,2108,public,السبت,21,36.666837,7.07975,شارع لطرش عمارةالسبت,Rue letrach amara essebt,038952246,038952246,essebtcfpa@gmail.com,,https://www.facebook.com/CFPAessebt21,250,228,17459,true,60,الفندقة -والاطعاموالسياحةHRT,takwin.dz (MFEP)
973,مركز التكوينالمهني والتمهينبالحروش,…: CENTRE DE FORMATION PROFESSIONNEL ETAPPRENTISAGE MOHAMED MEHRI,cfpa,مركز التكوين المهني والتمهين,CFPA El harrouchSKIKDA,2106,public,الحروش,21,36.65276,6.83121,شارع المجاهدبوفليسي عمارالحروش,cite bouflissi amar el harrouch,038981136,038981105,cfpa.elharrouchskikda@gmail.com,,https://web.facebook.com/cfpa.elharrouche.5,300,419,21526,true,60,,takwin.dz (MFEP)
974,مركز التكوينالمهني والتمهينسيدي مزغيش,Centre de Formation Professionnelleet de l'Apprentissage SIDIMEZGHICHE,cfpa,مركز التكوين المهني والتمهين,CFPA SIDI MEZGHICHESKIKDA,2112,public,سيديمزغيش,21,36.677493,6.718752,طريق القل سيدي مزغيشسكيكدة,rue de collo sidi mezghichskikda,038987152,038987108,cfpasidimezghiche12@gmail.com,,,250,436,14003.02,true,60,,takwin.dz (MFEP)
975,مركز التكوينالمهني و التمهينرمضان جمال,CENTRE DE LA FORMATIONPROFESSIONNELLE ETD'APPRENTISSAGE,cfpa,مركز التكوين المهني والتمهين,CFPA BOUSBIA ALISKIKDA,2116,public,رمضانجمال,21,36.759601,6.887172,رمضان جمال سكيكدة,RAMDANEDJAMEL SKIKDA,038941665,038941800,cfpard@gmail.com,,https://www.facebook.com/CFPARD,200,502,4250,true,60,,takwin.dz (MFEP)
976,مركز التكوينالمهني والتمهينعين قشرة,Centre de Formation Professionnelle et del'Apprentissage AINKECHERA,cfpa,مركز التكوين المهني والتمهين,CFPA AIN KECHERASKIKDA,2109,public,عينقشرة,21,36.74417,6.43116,صب رقم 46 عين قشرة,BP N °46AIN KACHRA,038771205,038771205,ainkechracfp@gmail.com,,https://www.facebook.com/profile.php?id=1000644932,250,201,12790.04,true,60,متعددالتخصصات,takwin.dz (MFEP)
977,مركزالتكوين المهني والتمهين الزيتونة,Centre de Formation Professionnelle et de l'ApprentissageZITOUNA,cfpa,مركز التكوين المهني والتمهين,CFPA ZITOUNASKIKDA,2111,public,الزيتونة,21,36.988246,6.455842,حي 20أوت 55 الزيتونة,cite 20/08/1955zitouna,038947464,038947032,cfpazitouna@gmail.com,,https://www.facebook.com/profile.php?id=1000672340,250,168,22680,true,60,متعددالتخصصات,takwin.dz (MFEP)
978,مركز التكوينالمهني و التمهين ـبين الويدان ـ,Centre de FormationProfessionnelle et de l'Apprentissage BIN ELOUIDEN,cfpa,مركز التكوين المهني والتمهين,CFPA BINEL OUIDENSKIKDA,2117,public,بينالويدان,21,36.815289,6.560235,بلدية بين الويداندائرة تمالوسسكيكدة,Commune de bin elouiden daira tamalousskikda,038983223,038983223,cfpabinelouiden2117@gmail.com,,https://www.facebook.com/profile.php?id=100091663042431,200,175,8000,false,,,takwin.dz (MFEP)
