id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,cycle,cycle_label_fr,cycle_label_ar,kind,kind_label_fr,kind_label_ar,isced_levels,sector,address
06-00222,École Primaire Tâazibt,École Primaire Tâazibt,مدرسة تعزيبت الابتدائية,06,0602,Amizour,36.637471,4.897219,approximate,osm_centroid,osm,"{""osm"":""way/404458263""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Amizour 06300
06-00223,CEM Manuel Texeira Gomez,CEM Manuel Texeira Gomez,,06,0601,Bejaia,36.73741,5.047818,approximate,osm_centroid,osm,"{""osm"":""way/404478092""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,Béjaïa 06300
06-00224,CEM Beztoute,CEM Beztoute,,06,0601,Bejaia,36.737797,5.049064,approximate,osm_centroid,osm,"{""osm"":""way/404478307""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,Béjaïa 06300
06-00225,,,,06,0628,Ait R'zine,36.358058,4.488405,approximate,osm_centroid,osm,"{""osm"":""way/404554327""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00226,Centre de Formation Professionel,Centre de Formation Professionel,,06,0624,Adekar,36.692992,4.668111,approximate,osm_centroid,osm,"{""osm"":""way/404804123""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),formation,Centre de formation,مركز تكوين,,,
06-00227,Lycée Mohamed Boudiaf,Lycée Mohamed Boudiaf,,06,0627,Tazmalt,36.39116,4.399511,approximate,osm_centroid,osm,"{""osm"":""way/405147962""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
06-00228,CEM Badji Tahar,CEM Badji Tahar,,06,0627,Tazmalt,36.386524,4.39774,approximate,osm_centroid,osm,"{""osm"":""way/405147986""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
06-00229,Ecole primaire Ziri Mohand Saïd,Ecole primaire Ziri Mohand Saïd,,06,0627,Tazmalt,36.379913,4.405075,approximate,osm_centroid,osm,"{""osm"":""way/405175243""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00230,École primaire Si Ahmed Ahmed,École primaire Si Ahmed Ahmed,,06,0604,Taourit Ighil,36.748065,4.719402,approximate,osm_centroid,osm,"{""osm"":""way/405192839""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"Avridh n'baylek, Aït-Maamar 06115"
06-00231,Ecole primaire fighou,Ecole primaire fighou,,06,0627,Tazmalt,36.383201,4.391872,approximate,osm_centroid,osm,"{""osm"":""way/405706171""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00232,École Primaire,École Primaire,,06,0643,Leflaye,36.610023,4.834714,approximate,osm_centroid,osm,"{""osm"":""way/412178216""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00233,CEM Bouakaz,CEM Bouakaz,مدرسة بوعكاز المتوسطة,06,0601,Bejaia,36.729762,5.054021,approximate,osm_centroid,osm,"{""osm"":""way/412189496""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,Béjaïa 06000
06-00234,Lycée Arezki Laurès,Lycée Arezki Laurès,,06,0612,Smaoun,36.607481,4.819163,approximate,osm_centroid,osm,"{""osm"":""way/412535955""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Semaoun 06020
06-00235,CEM 800-300,CEM 800-300,,06,0612,Smaoun,36.608103,4.817377,approximate,osm_centroid,osm,"{""osm"":""way/412536178""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,
06-00236,Ecole Moyenne des 11 martyrs de 18 septembre 1955,Ecole Moyenne des 11 martyrs de 18 septembre 1955,,06,0628,Ait R'zine,36.371622,4.507546,approximate,osm_centroid,osm,"{""osm"":""way/415839746""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,"Route de Timdouchin, Bouchakfa"
06-00237,Ecole Primaire,Ecole Primaire,,06,0628,Ait R'zine,36.371777,4.504372,approximate,osm_centroid,osm,"{""osm"":""way/415839747""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Bouchekfa
06-00238,,,,06,0601,Bejaia,36.748039,5.047766,approximate,osm_centroid,osm,"{""osm"":""way/417973566""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00239,Lycée Trik Setif,Lycée Trik Setif,,06,0601,Bejaia,36.746803,5.070582,approximate,osm_centroid,osm,"{""osm"":""way/422731357""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,Béjaïa 06000
06-00240,,,,06,0620,Darguina,36.651839,5.424865,approximate,osm_centroid,osm,"{""osm"":""way/436187085""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,,,
06-00241,,,,06,0645,Dra El Caid,36.444498,5.263743,approximate,osm_centroid,osm,"{""osm"":""way/439697315""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00242,Ecole primaire Ait Soula 75 Martyrs,Ecole primaire Ait Soula 75 Martyrs,,06,0629,Chemini,36.598168,4.614743,approximate,osm_centroid,osm,"{""osm"":""way/440687088""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,"Abrid n At Sula, Chemini 06022"
06-00243,Primaire Amssioune,Primaire Amssioune,,06,0607,Timezrit,36.605493,4.760579,approximate,osm_centroid,osm,"{""osm"":""way/450230357""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Timezrit 06019
06-00244,Technicum Mouloud Mâameri Kherrata,Technicum Mouloud Mâameri Kherrata,,06,0644,Kherrata,36.488911,5.270964,approximate,osm_centroid,osm,"{""osm"":""way/461152963""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
06-00245,,,,06,0649,Tizi-N'berber,36.621594,5.171381,approximate,osm_centroid,osm,"{""osm"":""way/462430563""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00246,Lycée Timezrit (Benhaddad),Lycée Timezrit (Benhaddad),,06,0607,Timezrit,36.631058,4.778734,approximate,osm_centroid,osm,"{""osm"":""way/473662761""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,iderraken 06019
06-00247,C.E.M Ideraken,C.E.M Ideraken,,06,0607,Timezrit,36.630996,4.777738,approximate,osm_centroid,osm,"{""osm"":""way/473662762""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
06-00248,École des cadets de la nation,École des cadets de la nation,مدرسة أشبال الأمة,06,0601,Bejaia,36.746753,5.063057,approximate,osm_centroid,osm,"{""osm"":""way/475311580""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,Béjaïa 06000
06-00249,Lycée Berchiche,Lycée Berchiche,,06,0640,El Kseur,36.683532,4.861457,approximate,osm_centroid,osm,"{""osm"":""way/482261868""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
06-00250,,,,06,0640,El Kseur,36.684411,4.857735,approximate,osm_centroid,osm,"{""osm"":""way/485300447""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00251,,,,06,0640,El Kseur,36.685885,4.858636,approximate,osm_centroid,osm,"{""osm"":""way/485300448""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00252,Lycée Soumani Mahmoud,Lycée Soumani Mahmoud,,06,0644,Kherrata,36.485058,5.276008,approximate,osm_centroid,osm,"{""osm"":""way/485833170""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,"Evitement Kherrata, Kherrata 06600"
06-00253,Ecole moyenne Bel Air,Ecole moyenne Bel Air,,06,0644,Kherrata,36.483524,5.276057,approximate,osm_centroid,osm,"{""osm"":""way/485834059""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,"Evitement Kherrata, Kherrata 06600"
06-00254,Primaire Abainou 02,Primaire Abainou 02,,06,0621,Sidi Ayad,36.616504,4.739013,approximate,osm_centroid,osm,"{""osm"":""way/486117514""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00255,,,,06,0636,Ouzellaguen,36.536728,4.606407,approximate,osm_centroid,osm,"{""osm"":""way/512925589""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00256,,,,06,0636,Ouzellaguen,36.536513,4.606475,approximate,osm_centroid,osm,"{""osm"":""way/512925590""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00257,,,,06,0637,Bouhamza,36.517268,4.589322,approximate,osm_centroid,osm,"{""osm"":""way/512926436""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00258,,,,06,0637,Bouhamza,36.516986,4.589444,approximate,osm_centroid,osm,"{""osm"":""way/512926437""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00259,,,,06,0637,Bouhamza,36.517023,4.589136,approximate,osm_centroid,osm,"{""osm"":""way/512926438""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00260,,,,06,0637,Bouhamza,36.517224,4.589026,approximate,osm_centroid,osm,"{""osm"":""way/512926439""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00261,,,,06,0644,Kherrata,36.486106,5.29578,approximate,osm_centroid,osm,"{""osm"":""way/518669765""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00262,,,,06,0644,Kherrata,36.475109,5.308218,approximate,osm_centroid,osm,"{""osm"":""way/518681174""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00263,,,,06,0644,Kherrata,36.496063,5.293812,approximate,osm_centroid,osm,"{""osm"":""way/518685086""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00264,École primaire Chahid Boucherba Slimane,École primaire Chahid Boucherba Slimane,المدرسة الإبتدائية الشهيد بوشربة سليمان,06,0601,Bejaia,36.737951,5.064746,approximate,osm_centroid,osm,"{""osm"":""way/521350660""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00265,École Ibn Toumert,École Ibn Toumert,,06,0601,Bejaia,36.754359,5.087308,approximate,osm_centroid,osm,"{""osm"":""way/523967960""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00266,Collège Ibn Haddad,Collège Ibn Haddad,,06,0601,Bejaia,36.753586,5.085014,approximate,osm_centroid,osm,"{""osm"":""way/523968017""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
06-00267,Lycée El Houria,Lycée El Houria,مدرسة الحرية الثانوية,06,0601,Bejaia,36.755124,5.084368,approximate,osm_centroid,osm,"{""osm"":""way/524157432""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,3,,Béjaïa 06000
06-00268,École primaire Bouker,École primaire Bouker,إبتدائية بوكر,06,0602,Amizour,36.651755,4.908328,approximate,osm_centroid,osm,"{""osm"":""way/549440526""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00269,Jardin d'enfants prescolaire,Jardin d'enfants prescolaire,روضة أطفال ما قبل المدرسة,06,0601,Bejaia,36.741528,5.036897,approximate,osm_centroid,osm,"{""osm"":""way/571387996""}",prescolaire,Préscolaire / maternelle,روضة / تعليم تحضيري,regular,École ordinaire,مدرسة عادية,0,,Béjaïa 06000
06-00270,École privée Les Iris,École privée Les Iris,مدرسة خاصة إيريس,06,0601,Bejaia,36.747385,5.052928,approximate,osm_centroid,osm,"{""osm"":""way/572805375""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,private,"حي إيريس, Béjaïa"
06-00271,Lycée Melbou,Lycée Melbou,,06,0620,Darguina,36.638673,5.366731,approximate,osm_centroid,osm,"{""osm"":""way/691607302""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,
06-00272,CEM base 7,CEM base 7,,06,0608,Souk El Tenine,36.628031,5.331313,approximate,osm_centroid,osm,"{""osm"":""way/692038349""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
06-00273,Ecole primaire,Ecole primaire,,06,0608,Souk El Tenine,36.628701,5.331475,approximate,osm_centroid,osm,"{""osm"":""way/692038367""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00274,Lycée Krim Belkacem,Lycée Krim Belkacem,,06,0608,Souk El Tenine,36.628144,5.332294,approximate,osm_centroid,osm,"{""osm"":""way/692588361""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,"RN 9, Souk-El-Tenine, 06012"
06-00275,Lycée de Souk-El-Tenine,Lycée de Souk-El-Tenine,,06,0608,Souk El Tenine,36.62912,5.332978,approximate,osm_centroid,osm,"{""osm"":""way/692588362""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,,,"RN 9, Souk-El-Tenine, 06012"
06-00276,CEM Abdellah REDJRADJ متوسطة عبد الله رجراج,CEM Abdellah Redjradj,CEM Abdellah REDJRADJ متوسطة عبد الله رجراج,06,0608,Souk El Tenine,36.623996,5.335607,approximate,osm_centroid,osm,"{""osm"":""way/692621582""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
06-00277,مدرسة ابتدائية,Ecole Primaire,مدرسة ابتدائية,06,0608,Souk El Tenine,36.623077,5.340145,approximate,osm_centroid,osm,"{""osm"":""way/693790990""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,تيزي الوادي
06-00278,Ecole primaire LOTA مدرسة ابتدائية لوطا,Ecole primaire Lota,Ecole primaire LOTA مدرسة ابتدائية لوطا,06,0608,Souk El Tenine,36.624008,5.302437,approximate,osm_centroid,osm,"{""osm"":""way/694426384""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00279,CEM LOTA,CEM LOTA,متوسطة لوطا,06,0608,Souk El Tenine,36.623962,5.303159,approximate,osm_centroid,osm,"{""osm"":""way/694426397""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,,,
06-00280,Ecole primaire Yakoubi Ammar المدرسة الابتدائية يعقوبي عمار,Ecole primaire Yakoubi Ammar,المدرسة الابتدائية يعقوبي عمار,06,0608,Souk El Tenine,36.622267,5.294176,approximate,osm_centroid,osm,"{""osm"":""way/694474029""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00281,CEM Emir Abdelkader,CEM Emir Abdelkader,متوسطة الأمير عبد القادر,06,0622,Aokas,36.63623,5.244425,approximate,osm_centroid,osm,"{""osm"":""way/695861640""}",moyen,Collège d'enseignement moyen (CEM),متوسطة,regular,École ordinaire,مدرسة عادية,2,,أوقاس
06-00282,Lycée chahid Chaabane Ammar ثانوية الشهيد شعبان عمار,Lycée chahid Chaabane Ammar,ثانوية الشهيد شعبان عمار,06,0622,Aokas,36.636311,5.245548,approximate,osm_centroid,osm,"{""osm"":""way/696124533""}",secondaire,Lycée,ثانوية,regular,École ordinaire,مدرسة عادية,3,,أوقاس
06-00283,ecole primaire مدرسة إبتدائية,Ecole primaire,ecole primaire مدرسة إبتدائية,06,0622,Aokas,36.630806,5.257602,approximate,osm_centroid,osm,"{""osm"":""way/696553505""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00284,ecole primaire مدرسة إبتدائية,Ecole primaire,ecole primaire مدرسة إبتدائية,06,0622,Aokas,36.624863,5.274452,approximate,osm_centroid,osm,"{""osm"":""way/697229205""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00285,مدرسة ابتدائية,Ecole primaire,مدرسة ابتدائية,06,0611,Tichy,36.657435,5.186321,approximate,osm_centroid,osm,"{""osm"":""way/698070386""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,1,,
06-00286,Ecole primaire Tizi-Ahmed,Ecole primaire Tizi-Ahmed,مدرسة تيزي أحمد الابتدائية,06,0611,Tichy,36.656657,5.163392,approximate,osm_centroid,osm,"{""osm"":""way/698195664""}",primaire,École primaire,مدرسة ابتدائية,regular,École ordinaire,مدرسة عادية,,,
06-00287,,,,06,0609,M'cisna,36.565473,4.710042,approximate,osm_centroid,osm,"{""osm"":""way/778256252""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
06-00288,,,,06,0626,Seddouk,36.548131,4.683149,approximate,osm_centroid,osm,"{""osm"":""way/778818340""}",autre,École (cycle non précisé),مدرسة (المستوى غير محدّد),regular,École ordinaire,مدرسة عادية,,,
