id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,denomination
13-0063,مسجد الموحدين في مغنية,Mosquée El Mouahidine,مسجد الموحدين في مغنية,13,1327,Maghnia,34.856237,-1.739859,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137850484"",""osm"":""way/350153971""}",sunni
13-0064,Al-Taqwa Mosque in Maghnia,Al-Taqwa Mosque in Maghnia,مسجد التقوى,13,1327,Maghnia,34.849137,-1.741734,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137850485"",""osm"":""way/350153974""}",sunni
13-0065,Mosquée de Terni 34/1,Mosquée de Terni 34/1,,13,1323,Terny Beni Hediel,34.755126,-1.345482,exact,wikidata,wikidata,"{""wikidata"":""Q137850585""}",
13-0066,Mosquée dhou ennorayne sebdou in Sebdou,Mosquée dhou ennorayne sebdou in Sebdou,,13,1335,Sebdou,34.652249,-1.317453,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137850620"",""osm"":""node/9729509692""}",
13-0067,Mosquée de Sidna youchaa 35/1,Mosquée de Sidna youchaa 35/1,مسجد سيدنا يوشع,13,1319,Dar Yaghmoracen,35.117288,-1.779303,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137850867"",""osm"":""node/13892462689""}",sunni
13-0068,الجامع الكبير مسجد ابو بكر الصديق في مغنية,Djemaa Kebir,الجامع الكبير مسجد ابو بكر الصديق في مغنية,13,1327,Maghnia,34.848032,-1.72735,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851035"",""osm"":""way/363401338""}",sunni
13-0069,مسجد الفضيل الورتيلاني الجامع الكبير في سبدو,Masdjid,مسجد الفضيل الورتيلاني الجامع الكبير في سبدو,13,1335,Sebdou,34.639678,-1.327642,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851204"",""osm"":""way/457242755""}",sunni
13-0070,أوجليدة مسجد البشير الإبراهيمي في تلمسان,,أوجليدة مسجد البشير الإبراهيمي في تلمسان,13,1350,Chetouane,34.919474,-1.331008,exact,wikidata,wikidata,"{""wikidata"":""Q137851362""}",
13-0071,مسجد سعد بن زيد في تلمسان,,مسجد سعد بن زيد في تلمسان,13,1334,Sidi Abdelli,34.993229,-1.091668,exact,wikidata,wikidata,"{""wikidata"":""Q137851363""}",
13-0072,مسجد الشيخ عبد الرحمان الجيلالي اوجليدة في تلمسان,,مسجد الشيخ عبد الرحمان الجيلالي اوجليدة في تلمسان,13,1350,Chetouane,34.930673,-1.333248,exact,wikidata,wikidata,"{""wikidata"":""Q137851365""}",
13-0073,بوجليدة مسجد محمد بن عبد الكريم المغيلي في تلمسان,,بوجليدة مسجد محمد بن عبد الكريم المغيلي في تلمسان,13,1350,Chetouane,34.921776,-1.341506,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851367"",""osm"":""way/1099404450""}",
13-0074,مسجد عبد الله بن الزبير تافسرة 34/1,,مسجد عبد الله بن الزبير تافسرة 34/1,13,1321,Azail,34.679413,-1.444196,exact,wikidata,wikidata,"{""wikidata"":""Q137851523""}",
13-0075,مسجد السنة في مغنية,Mosquée El Sunna,مسجد السنة في مغنية,13,1327,Maghnia,34.851677,-1.724602,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851905"",""osm"":""way/444590652""}",sunni
13-0076,Mosquée de la lumière in Mansourah,Mosquée de la lumière in Mansourah,مسجد النور,13,1351,Mansourah,34.86874,-1.32695,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851910"",""osm"":""way/1230009422""}",
13-0077,Mosquée de ammar ibne yasir 34/2,Mosquée de ammar ibne yasir 34/2,مسجد عمار ابن ياسر,13,1330,M'sirda Fouaga,34.97474,-2.098507,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137851950"",""osm"":""way/449691966""}",sunni
13-0078,مسجد حي سيدي عبد الرحمان في أولاد ميمون,,مسجد حي سيدي عبد الرحمان في أولاد ميمون,13,1313,Ouled Mimoun,34.911591,-1.03646,exact,wikidata,wikidata,"{""wikidata"":""Q137852036""}",
13-0079,مسجد الزوية 34/1,,مسجد الزوية 34/1,13,1338,Beni Boussaid,34.648939,-1.754646,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137852233"",""osm"":""way/461333153""}",
13-0080,مسجد عمر بن الخطاب 35/0,,مسجد عمر بن الخطاب 35/0,13,1325,Ain Nehala,35.00242,-0.946505,exact,wikidata,wikidata,"{""wikidata"":""Q137852274""}",
13-0081,مسجد ابي سعيد الخدري العزايزة 34/1,,مسجد ابي سعيد الخدري العزايزة 34/1,13,1314,Amieur,34.988171,-1.179431,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137852308"",""osm"":""way/1090277797""}",
13-0082,مسجد البقيع في مغنية,Mosquée Baki3,مسجد البقيع في مغنية,13,1327,Maghnia,34.848474,-1.736819,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137852880"",""osm"":""way/350153973""}",sunni
13-0083,مسجد الهداية في مغنية,Mosquée Hamri 1,مسجد الهداية في مغنية,13,1327,Maghnia,34.854951,-1.749912,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137852881"",""osm"":""way/314959272""}",
13-0084,Mosquée Abdelhamid Ben Badis 35/2,Mosquée Abdelhamid Ben Badis 35/2,,13,1339,Marsa Ben M'hidi,35.082161,-2.201506,exact,wikidata,wikidata,"{""wikidata"":""Q137852893""}",
13-0085,مسجد عبد الله بن عباس في أولاد ميمون,,مسجد عبد الله بن عباس في أولاد ميمون,13,1313,Ouled Mimoun,34.904046,-1.02513,exact,wikidata,wikidata,"{""wikidata"":""Q137853023""}",
13-0086,Massjid Abou Bakr Sadik in Ouled Mimoun,Massjid Abou Bakr Sadik in Ouled Mimoun,,13,1313,Ouled Mimoun,34.901347,-1.033711,exact,wikidata,wikidata,"{""wikidata"":""Q137853024""}",
13-0087,مسجد الإمام الترمذي في الرمشي,Masjid ouled el khouan,مسجد الإمام الترمذي في الرمشي,13,1304,Remchi,35.062365,-1.430727,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137853116"",""osm"":""node/1712526216""}",
13-0088,مسجد عمر التلمساني في سبدو,,مسجد عمر التلمساني في سبدو,13,1335,Sebdou,34.6376,-1.318086,exact,wikidata,wikidata,"{""wikidata"":""Q137853137""}",
13-0089,Salah al-Din al-Ayyubi Mosque in Tlemcen,Salah al-Din al-Ayyubi Mosque in Tlemcen,مسجد صلاح الدين الأيوبي,13,1301,Tlemcen,34.874652,-1.292634,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853242"",""osm"":""way/1091629120""}",sunni
13-0090,مسجد العربي بن مهيدي 35/1,,مسجد العربي بن مهيدي 35/1,13,1307,Ghazaouet,35.09213,-1.868032,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853254"",""osm"":""way/93235262""}",
13-0091,Masjid El Takwa 34/1,Masjid El Takwa 34/1,,13,1317,Beni Snous,34.655283,-1.550363,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853306"",""osm"":""way/1102614530""}",
13-0092,مسجد المقري 34/1,,مسجد المقري 34/1,13,1350,Chetouane,34.954694,-1.222008,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853368"",""osm"":""way/1172749385""}",
13-0093,مسجد عقبة بن نافع 34/1,Mosquée Okba ibn Nafaa,مسجد عقبة بن نافع 34/1,13,1350,Chetouane,34.922444,-1.296078,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853594"",""osm"":""way/419587761""}",
13-0094,مسجد عمار بن ياسر في مغنية,,مسجد عمار بن ياسر في مغنية,13,1327,Maghnia,34.843438,-1.749942,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853904"",""osm"":""way/305667935""}",
13-0095,Mosquée Al Chari3a in Maghnia,Mosquée Al Chari3a in Maghnia,,13,1327,Maghnia,34.853662,-1.736047,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853905"",""osm"":""way/350154164""}",
13-0096,Mosquée Bilal - Maghnia in Maghnia,Mosquée Bilal - Maghnia in Maghnia,,13,1327,Maghnia,34.844345,-1.72377,exact,wikidata,wikidata,"{""wikidata"":""Q137853906""}",
13-0097,مسجد عثمان بن عفان 35/1,Mosquée,مسجد عثمان بن عفان 35/1,13,1340,Nedroma,35.039921,-1.768971,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137853970"",""osm"":""way/88006761""}",
13-0098,مسجد النور في أولاد ميمون,,مسجد النور في أولاد ميمون,13,1313,Ouled Mimoun,34.89997,-1.039717,exact,wikidata,wikidata,"{""wikidata"":""Q137854064""}",
13-0099,مبارك الميلي 34/1,,مبارك الميلي 34/1,13,1306,Sabra,34.829693,-1.52578,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854089"",""osm"":""node/4385376640""}",
13-0100,Ouad Zitoun 34/1,Ouad Zitoun 34/1,,13,1306,Sabra,34.839482,-1.47171,exact,wikidata,wikidata,"{""wikidata"":""Q137854090""}",
13-0101,مسجد سيدي إبراهيم 35/1,,مسجد سيدي إبراهيم 35/1,13,1329,Souahlia,35.00994,-1.87826,exact,wikidata,wikidata,"{""wikidata"":""Q137854094""}",
13-0102,مسجد حذيفة بن اليمان رضي الله عنه في الرمشي,,مسجد حذيفة بن اليمان رضي الله عنه في الرمشي,13,1304,Remchi,35.11965,-1.441125,exact,wikidata,wikidata,"{""wikidata"":""Q137854167""}",
13-0103,مسجد خالد بن الوليد في سبدو,,مسجد خالد بن الوليد في سبدو,13,1335,Sebdou,34.647363,-1.315869,exact,wikidata,wikidata,"{""wikidata"":""Q137854190""}",
13-0104,Mosquée Habalette in Sebdou,Mosquée Habalette in Sebdou,,13,1335,Sebdou,34.68033,-1.315935,exact,wikidata,wikidata,"{""wikidata"":""Q137854191""}",
13-0105,مسجد الامام الباجي 35/1,Mosquée El Badji,مسجد الامام الباجي 35/1,13,1329,Souahlia,35.043254,-1.887594,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854346"",""osm"":""way/1100815461""}",sunni
13-0106,مسجد التوبة في أولاد ميمون,,مسجد التوبة في أولاد ميمون,13,1313,Ouled Mimoun,34.898261,-1.044869,exact,wikidata,wikidata,"{""wikidata"":""Q137854422""}",
13-0107,Mosquée bilal ibn Rabâh in Tlemcen,Mosquée bilal ibn Rabâh in Tlemcen,مسجد بلال ابن رباح,13,1351,Mansourah,34.883764,-1.34816,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854539"",""osm"":""node/9027200435""}",
13-0108,Abdalkad r jaylaini Mosque - Boujmil in Tlemcen,Abdalkad r jaylaini Mosque - Boujmil in Tlemcen,,13,1302,Beni Mester,34.866494,-1.389517,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854540"",""osm"":""way/1093821710""}",
13-0109,مسجد ابن أبي زيد القيرواني في تلمسان,,مسجد ابن أبي زيد القيرواني في تلمسان,13,1351,Mansourah,34.875638,-1.359658,exact,wikidata,wikidata,"{""wikidata"":""Q137854541""}",
13-0110,مسجد في تلمسان,,مسجد في تلمسان,13,1350,Chetouane,34.908298,-1.289708,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854542"",""osm"":""node/3200428683""}",sunni
13-0111,مسجد السنة في تلمسان,,مسجد السنة في تلمسان,13,1301,Tlemcen,34.883955,-1.303138,exact,wikidata,wikidata,"{""wikidata"":""Q137854543""}",
13-0112,مسجد أولاد الإمام في تلمسان,,مسجد أولاد الإمام في تلمسان,13,1301,Tlemcen,34.881335,-1.31323,exact,wikidata,wikidata,"{""wikidata"":""Q137854544""}",
13-0113,Abu Dharr Al-Ghifari Mosque in Tlemcen,Abu Dharr Al-Ghifari Mosque in Tlemcen,مسجد أبي ذر الغفاري,13,1350,Chetouane,34.92468,-1.327654,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854545"",""osm"":""way/1099399693""}",
13-0114,مسجد أبو العباس أحمد الونشريسي في تلمسان,,مسجد أبو العباس أحمد الونشريسي في تلمسان,13,1326,Hennaya,34.922184,-1.35367,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137854546"",""osm"":""node/6068813228""}",
13-0115,Musa ibn Nusayr Mosque in Tlemcen,Musa ibn Nusayr Mosque in Tlemcen,مسجد موسى بن نصير,13,1350,Chetouane,34.907056,-1.322597,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854547"",""osm"":""way/282571369""}",
13-0116,المسجد العتيق الخميس 34/1,,المسجد العتيق الخميس 34/1,13,1317,Beni Snous,34.641877,-1.562499,exact,wikidata,wikidata,"{""wikidata"":""Q137854632""}",
13-0117,مسجد الفتح عين الرملة زلبون 34/1,,مسجد الفتح عين الرملة زلبون 34/1,13,1302,Beni Mester,34.855562,-1.427488,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854637"",""osm"":""way/865197538""}",sunni
13-0118,الإمام الشيخ أحمد مولاي 34/1,,الإمام الشيخ أحمد مولاي 34/1,13,1309,Djebala,34.941704,-1.694746,exact,wikidata,wikidata,"{""wikidata"":""Q137854690""}",
13-0119,Abou bakr essadik mosque ⁹ 35/1,Abou bakr essadik mosque ⁹ 35/1,,13,1314,Amieur,35.020164,-1.196683,exact,wikidata,wikidata,"{""wikidata"":""Q137854721""}",
13-0120,مسجد عمار ابن ياسر 34/1,,مسجد عمار ابن ياسر 34/1,13,1350,Chetouane,34.952895,-1.261504,exact,wikidata,wikidata,"{""wikidata"":""Q137854722""}",
13-0121,مسجد المملوح 34/1,,مسجد المملوح 34/1,13,1321,Azail,34.692074,-1.465253,exact,wikidata,wikidata,"{""wikidata"":""Q137854751""}",
13-0122,Talha ibn Ubayd Allah Mosque 34/1,Talha ibn Ubayd Allah Mosque 34/1,مسجد طلحة بن عبيد الله,13,1312,Ain Fezza,34.866987,-1.185926,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854787"",""osm"":""way/1090308517""}",
13-0123,مسجدعمر بن عبد العزيز 35/1,,مسجدعمر بن عبد العزيز 35/1,13,1315,Ain Youcef,35.047732,-1.373887,exact,wikidata,wikidata,"{""wikidata"":""Q137854802""}",
13-0124,La mosquée de qods 35/1,La mosquée de qods 35/1,,13,1315,Ain Youcef,35.044996,-1.377014,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137854803"",""osm"":""way/1172745092""}",
13-0125,مسجد عثمان بن عفان 34/1,Mosquée Othman Ben Afan,مسجد عثمان بن عفان 34/1,13,1350,Chetouane,34.922856,-1.30319,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137855020"",""osm"":""way/419587762""}",
13-0126,مسجد علي بن أبي طالب 35/1,,مسجد علي بن أبي طالب 35/1,13,1319,Dar Yaghmoracen,35.09919,-1.791354,exact,wikidata,wikidata,"{""wikidata"":""Q137855058""}",
13-0127,مسجد عمر بن عبد العزيز 34/1,Mosquée Omar bin Abdul Aziz,مسجد عمر بن عبد العزيز 34/1,13,1301,Tlemcen,34.884652,-1.321713,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137855337"",""osm"":""way/1095438288""}",
13-0128,مسجد حي الشهداء في مغنية,,مسجد حي الشهداء في مغنية,13,1327,Maghnia,34.837814,-1.726362,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137864530"",""osm"":""way/314955437""}",
13-0129,مسجد عمر بن عبد العزيز في مغنية,Mosquée Hamri 2,مسجد عمر بن عبد العزيز في مغنية,13,1327,Maghnia,34.85693,-1.748089,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137864531"",""osm"":""way/438257129""}",
13-0130,مسجد عثمان ابن عفان في مغنية,,مسجد عثمان ابن عفان في مغنية,13,1327,Maghnia,34.797368,-1.734402,exact,wikidata,wikidata,"{""wikidata"":""Q137864533""}",
13-0131,Mosquée Ali ibn Abi Talib in Maghnia,Mosquée Ali ibn Abi Talib in Maghnia,,13,1327,Maghnia,34.850163,-1.719014,exact,wikidata,wikidata,"{""wikidata"":""Q137864534""}",
13-0132,مسجد بدر حي البريڤي مغنية في مغنية,Mosquée Badr,مسجد بدر حي البريڤي مغنية في مغنية,13,1327,Maghnia,34.850973,-1.748027,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137864535"",""osm"":""node/3675651125""}",
13-0133,مسجد الحسين بن علي 35/2,,مسجد الحسين بن علي 35/2,13,1339,Marsa Ben M'hidi,35.046524,-2.172673,exact,wikidata,wikidata,"{""wikidata"":""Q137864557""}",
13-0134,Omar Bin Abdelaziz Mosque - Chayeb Rassou 35/2,Omar Bin Abdelaziz Mosque - Chayeb Rassou 35/2,,13,1339,Marsa Ben M'hidi,35.068623,-2.156691,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137864558"",""osm"":""node/4347386089""}",sunni
13-0135,مسجد عبيدة بن الحارث 35/1,,مسجد عبيدة بن الحارث 35/1,13,1340,Nedroma,35.010277,-1.741068,exact,wikidata,wikidata,"{""wikidata"":""Q137864606""}",
13-0136,مسجد قرية أبو قميلة 35/1,Mosquée Imam Ali,مسجد قرية أبو قميلة 35/1,13,1340,Nedroma,35.007651,-1.74973,exact,osm_node,wikidata+osm,"{""wikidata"":""Q137864607"",""osm"":""node/1001107077""}",sunni
13-0137,مسجد إبراهيم الخليل في أولاد ميمون,,مسجد إبراهيم الخليل في أولاد ميمون,13,1313,Ouled Mimoun,34.905876,-1.029554,exact,wikidata,wikidata,"{""wikidata"":""Q137864724""}",
13-0138,مدرسة قرآنية 34/1,,مدرسة قرآنية 34/1,13,1306,Sabra,34.839281,-1.471398,exact,wikidata,wikidata,"{""wikidata"":""Q137864750""}",
13-0139,مسجدد عقبة بن نافع 34/1,,مسجدد عقبة بن نافع 34/1,13,1306,Sabra,34.843747,-1.474375,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137864751"",""osm"":""way/1091960446""}",
13-0140,مسجد الإمام الترمذي السواحلية 35/1,,مسجد الإمام الترمذي السواحلية 35/1,13,1329,Souahlia,35.015912,-1.895878,exact,wikidata,wikidata,"{""wikidata"":""Q137864757""}",
13-0141,مسجد النور 34/1,Mosquée An-Nour,مسجد النور 34/1,13,1323,Terny Beni Hediel,34.797806,-1.360634,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137864770"",""osm"":""way/1093109668""}",
13-0142,مسجد سعد بن الربيع في الرمشي,,مسجد سعد بن الربيع في الرمشي,13,1304,Remchi,35.07202,-1.472733,exact,wikidata,wikidata,"{""wikidata"":""Q137864851""}",
13-0143,المسجد العتيق جــامع الصخرة 35/1,,المسجد العتيق جــامع الصخرة 35/1,13,1345,Tianet,35.057507,-1.81895,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137864980"",""osm"":""way/305842720""}",
13-0144,مسجد ابن الجزار القيرواني في تلمسان,Mosquée Ibn Abou Zaid El Kayrawani,مسجد ابن الجزار القيرواني في تلمسان,13,1301,Tlemcen,34.890228,-1.32933,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865074"",""osm"":""way/419530530""}",
13-0145,مسجدحمزة بن عبد المطلب في تلمسان,Masdjid,مسجدحمزة بن عبد المطلب في تلمسان,13,1301,Tlemcen,34.895528,-1.331345,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865075"",""osm"":""way/419339166""}",
13-0146,مسجد حمزة ابن عبد المطلب في تلمسان,Mosquée Hamza Ibn Abd El Moutalib,مسجد حمزة ابن عبد المطلب في تلمسان,13,1301,Tlemcen,34.910855,-1.342771,approximate,osm_way,wikidata+osm,"{""wikidata"":""Q137865076"",""osm"":""way/419339170""}",
